Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,1,4.500000e+00,4
2,8,0,3,1,6.500000e+00,2
3,0,2,1,1,4.500000e+00,2
4,4,8,1,1,2.500000e+00,6
5,2,8,2,1,5.000000e-01,2
6,4,0,1,0,5.000000e-01,2
7,4,0,1,1,2.500000e+00,4
8,0,8,1,1,5.000000e-01,10
9,0,4,3,1,5.000000e-01,4
10,8,2,3,0,5.000000e-01,8
11,4,8,3,0,5.000000e-01,4
12,8,4,1,0,5.000000e-01,2
13,4,2,1,1,5.000000e-01,2
14,8,2,2,0,6.500000e+00,2
15,4,0,2,1,2.500000e+00,2
16,0,4,3,0,4.500000e+00,2
17,0,2,2,1,5.000000e-01,6
18,2,0,3,0,2.500000e+00,2
19,0,8,1,0,5.000000e-01,4
20,0,8,2,0,2.500000e+00,2
21,2,0,3,1,5.000000e-01,6
22,2,4,3,1,5.000000e-01,2
23,2,4,3,0,2.500000e+00,8
24,2,0,1,0,4.500000e+00,2
25,8,0,2,1,5.000000e-01,6
26,0,2,2,0,2.500000e+00,6
27,8,2,1,0,4.500000e+00,4
28,4,2,1,0,5.000000e-01,2
29,4,2,2,0,2.500000e+00,2
30,4,0,2,0,2.500000e+00,4
31,2,8,1,1,5.000000e-01,4
32,8,4,3,1,5.000000e-01,4
33,8,4,2,1,5.000000e-01,2
34,8,0,3,0,5.000000e-01,2
35,4,2,2,1,2.500000e+00,2
36,8,4,2,0,4.500000e+00,4
