Sub	tsnr	fd_mean
sub-104	0.2782695605322004	-1.1043682544061184
sub-105	1.4369442673041508	-1.2386124655354882
sub-106	0.9474914294361311	-0.2698953222013805
sub-107	0.40482048221340144	-1.175047847014059
sub-108	0.28220293511588534	-0.8786557746746022
sub-109	0.6223367377805301	-0.30841694980803575
sub-110	0.8011757230080777	-1.276550122078146
sub-111	-0.6541607505384881	0.20049298307605912
sub-112	0.8931198254931815	-0.9327730041800426
sub-113	-1.1369428788480636	0.3613842785867425
sub-115	0.7567883280839491	-0.5735729403135005
sub-116	-0.401423978422081	-0.4707617914243579
sub-117	1.0860858556990503	-0.9299499945348214
sub-118	-0.9997828608716113	0.8002375370624017
sub-121	1.859410727753307	-1.1170977118692065
sub-122	1.7518625104210288	-0.9933872537570934
sub-124	0.70860358608063	-0.5918077937030458
sub-125	1.834998977692252	-1.0610738571401048
sub-126	-0.8700284739753142	-0.5162151879781149
sub-127	0.7370241261455993	-0.5671230291024714
sub-128	0.37568017364778744	0.3728624319983975
sub-129	-1.1387537814271753	2.2972684532561916
sub-130	-1.2811497509905034	1.226799504062851
sub-132	-0.1673760099951253	0.03911663541360664
sub-133	1.035934950931541	0.09362962180877273
sub-134	-0.770890183334779	0.13659270114462438
sub-135	-0.6888898429584195	1.0070868111294902
sub-136	0.24178003674947765	-0.5350836555996028
sub-137	-0.6303508085371624	0.8330065912433219
sub-138	-1.6939878652924933	3.030139128175536
sub-140	-0.7475453225184854	0.8954465680008066
sub-141	0.4748825732236028	-0.011576341953312084
sub-142	-0.1501892203784362	0.42350523662660394
sub-143	1.635670776749187	-0.24092040134251072
sub-144	-2.031798709827689	1.8912628793637905
sub-147	-0.9846400972350525	0.6411669261987958
sub-149	-0.8906616433909607	1.5838723158713877
sub-150	-0.6060907052484701	-0.13666691986518595
sub-151	-1.100506740324174	0.8263707043532207
sub-152	-1.2224167578995988	1.5953453166797693
sub-153	-0.0040797115985837075	-0.588352148576745
sub-154	0.23490429515983755	0.001112423238395951
sub-155	0.8643463365990701	-1.2258252669285563
sub-156	-1.190521630104149	0.563421848146815
sub-157	-0.8152596277570292	-0.28934939232520734
sub-158	-0.33028648916298126	-0.6249538220864741
sub-159	1.243399624816954	-1.1620836470394087
