Sub	tsnr	fd_mean
sub-104	0.5098225740036806	-1.2631105713898148
sub-105	1.625696198788134	-1.252277091719979
sub-106	0.5368337510245927	-0.16722088536884433
sub-107	1.1332241487856918	-1.221562942423046
sub-108	-0.15850093148427527	-0.593910915604813
sub-109	0.12991267174177362	-0.2673548941766421
sub-110	0.24716680044250602	-1.22733566217292
sub-112	0.774750540331176	-0.8513943639072133
sub-113	0.05092387141308865	-0.6255750367424854
sub-115	1.058466093706092	-0.6733397511180244
sub-116	-1.3305528231265455	0.6413423352484618
sub-117	0.8323489276679434	-0.7403760013759778
sub-121	1.6322586119347096	-1.0468164335533447
sub-122	1.792261280119499	-0.7048080731699118
sub-124	0.1915784297836376	-0.38290406423108886
sub-125	1.558381759818971	-1.0215792553420915
sub-126	-1.3310493797829035	0.6962006351163055
sub-127	0.6699723521047511	-0.47016157945887116
sub-128	-0.06527075030809176	1.0673763822377096
sub-130	-1.7934822403209825	2.1380135877012334
sub-131	-2.1327058122387785	3.3202664878077726
sub-132	-0.48209905128778013	0.37467683588181705
sub-133	0.7310307355417718	0.6836174532792453
sub-134	-1.4496549291171943	1.1862835526877658
sub-136	-0.05566066151143361	-0.49407601099876325
sub-137	0.10193629830645012	0.4751267957357513
sub-140	-0.1409816212645942	0.6696186546246615
sub-141	1.1609184401703245	-0.3491937670719676
sub-142	-0.3337404000078345	0.6641107670013786
sub-143	0.8130076150115508	0.18384581125295027
sub-144	-1.811042090732114	1.6161870790209487
sub-147	-0.186008301028089	-0.012947547852801555
sub-150	-0.9523562901536013	0.07481717666089974
sub-151	-0.634704105555425	1.4680151043151046
sub-153	-0.6741770218458553	0.617728636065081
sub-154	-0.5647643857453034	0.37872835922895876
sub-155	0.2993820815193204	-1.0949559842211423
sub-156	-1.2712807570475346	0.18270945689199505
sub-157	-0.7506946911633477	-0.46406461614697453
sub-158	-0.6332883546779483	-0.43114568511901974
sub-159	0.9021414161839653	-1.0825539775923025
