Sub	task	run	tsnr	fd_mean	outlier_run_Custom1
sub-135	ultimatum	01	47.45608139038086	0.4464367040716593	False
sub-135	ultimatum	02	53.45558547973633	0.3353810712342012	False
sub-158	ultimatum	02	70.37083435058594	0.12510767478258453	False
sub-158	ultimatum	01	42.276790618896484	0.2206896045279382	False
sub-118	ultimatum	01	49.09508514404297	0.3248391198427394	False
sub-118	ultimatum	02	41.642032623291016	0.40171623047233795	False
sub-154	ultimatum	02	69.95784759521484	0.22989832077169337	False
sub-154	ultimatum	01	61.18669128417969	0.28316055071780677	False
sub-107	ultimatum	02	71.1109619140625	0.10238667937548705	False
sub-107	ultimatum	01	65.59439849853516	0.09644595658521653	False
sub-142	ultimatum	01	61.01271057128906	0.31222500242624707	False
sub-142	ultimatum	02	57.5289306640625	0.313681503031458	False
sub-113	ultimatum	02	46.843116760253906	0.2600858034926685	False
sub-113	ultimatum	01	39.40518569946289	0.34922429475250744	False
sub-159	ultimatum	02	84.7114486694336	0.10139851255212999	False
sub-159	ultimatum	01	79.4379653930664	0.10089767498203603	False
sub-152	ultimatum	01	35.94939422607422	0.5466516187366215	False
sub-152	ultimatum	02	47.501617431640625	0.39232692827017723	False
sub-106	ultimatum	01	74.62921142578125	0.1964211994071108	False
sub-106	ultimatum	02	79.8360595703125	0.2442344921735757	False
sub-132	ultimatum	02	51.82745361328125	0.29275464474711993	False
sub-132	ultimatum	01	66.15171813964844	0.23045753733115806	False
sub-112	ultimatum	02	82.4609146118164	0.14199760388851637	False
sub-112	ultimatum	01	70.22494506835938	0.12156185013646612	False
sub-134	ultimatum	02	51.90352249145508	0.2762036473233505	False
sub-134	ultimatum	01	46.32453155517578	0.27305051046478623	False
sub-140	ultimatum	02	48.79188537597656	0.36442631040453716	False
sub-140	ultimatum	01	50.200172424316406	0.3875653483259725	False
sub-153	ultimatum	01	49.393924713134766	0.23158166207126626	False
sub-153	ultimatum	02	73.9294204711914	0.12399422171341337	False
sub-131	ultimatum	01	31.37117576599121	0.8530486742559906	True
sub-131	ultimatum	02	33.13794708251953	0.4993275791458469	False
sub-125	ultimatum	02	94.1443099975586	0.12411541871363757	False
sub-125	ultimatum	01	89.36628723144531	0.10516682406689393	False
