Sub	task	run	tsnr	fd_mean	outlier_run_Custom1
sub-135	sharedreward	01	37.54118347167969	0.41518058536912256	True
sub-135	sharedreward	02	44.88869094848633	0.39950495357744087	True
sub-158	sharedreward	02	51.08837127685547	0.20833248706964932	False
sub-158	sharedreward	01	61.39652633666992	0.1280326596366559	False
sub-118	sharedreward	02	37.4102783203125	0.6005507324007409	True
sub-118	sharedreward	01	67.16533660888672	0.20772365026878437	True
sub-154	sharedreward	02	48.511505126953125	0.30680082725831187	False
sub-154	sharedreward	01	66.12698364257812	0.19071709463239045	False
sub-107	sharedreward	01	79.47827911376953	0.09359272925234517	False
sub-107	sharedreward	02	88.52508544921875	0.0854912507624973	False
sub-142	sharedreward	02	63.55217361450195	0.2902749994974398	False
sub-142	sharedreward	01	58.34700393676758	0.26402973674086505	False
sub-113	sharedreward	01	54.51032257080078	0.1517914391955268	False
sub-113	sharedreward	02	79.47819519042969	0.1458851857460759	False
sub-159	sharedreward	01	82.21923828125	0.09854605863810047	False
sub-159	sharedreward	02	78.52159118652344	0.10819861826451542	False
sub-152	sharedreward	02	36.993953704833984	0.6062331431050061	True
sub-152	sharedreward	01	42.703067779541016	0.5411348541555533	False
sub-106	sharedreward	02	71.8640365600586	0.19609547892874418	False
sub-106	sharedreward	01	77.39579772949219	0.19278674029834952	False
sub-132	sharedreward	02	55.819087982177734	0.24287594411810215	False
sub-132	sharedreward	01	61.41743087768555	0.25383578545705077	False
sub-112	sharedreward	01	77.59471893310547	0.11313590885804414	False
sub-112	sharedreward	02	79.1424331665039	0.1396060604826773	False
sub-134	sharedreward	02	43.009056091308594	0.35033849092372416	False
sub-134	sharedreward	01	43.8188362121582	0.307870789640207	False
sub-140	sharedreward	01	66.38949584960938	0.2744682750915483	False
sub-140	sharedreward	02	61.5677604675293	0.2809324480870597	False
sub-153	sharedreward	01	57.58101272583008	0.20225585608347746	False
sub-153	sharedreward	02	53.61882400512695	0.34281953249081115	False
sub-131	sharedreward	02	32.060279846191406	0.5949203672739294	False
sub-131	sharedreward	01	33.30049133300781	0.48791947725331836	False
sub-125	sharedreward	02	96.34927368164062	0.093843523901229	False
sub-125	sharedreward	01	85.01606750488281	0.12503420724024736	False
sub-151	sharedreward	01	55.360862731933594	0.34091499089243266	False
sub-151	sharedreward	02	57.07954025268555	0.3733546384610493	False
sub-136	sharedreward	02	67.9697494506836	0.16869797432120429	False
sub-136	sharedreward	01	62.66899871826172	0.15514498238585994	False
sub-145	sharedreward	02	27.19561004638672	1.766385401620992	True
sub-145	sharedreward	01	26.044857025146484	1.4201284524050328	True
sub-147	sharedreward	01	59.13075256347656	0.21259724016956366	False
sub-147	sharedreward	02	67.41139221191406	0.20698305692676866	False
sub-105	sharedreward	02	98.20099639892578	0.08603528346987509	False
sub-105	sharedreward	01	85.27992248535156	0.08693704198439489	False
sub-108	sharedreward	01	68.2741470336914	0.1290556126277323	False
sub-108	sharedreward	02	59.13250732421875	0.1749216970076477	False
sub-156	sharedreward	02	43.259483337402344	0.2269174563945856	False
sub-156	sharedreward	01	49.17440414428711	0.23159564700531923	False
sub-157	sharedreward	01	64.76128387451172	0.1275890241733215	False
sub-157	sharedreward	02	44.03373336791992	0.20222574951105332	False
sub-111	sharedreward	02	43.9964599609375	0.3582129801833412	True
sub-111	sharedreward	01	48.14796447753906	0.30112849946922027	True
sub-128	sharedreward	02	67.72148132324219	0.3144824639379356	False
sub-128	sharedreward	01	62.615238189697266	0.3200660750068737	False
sub-127	sharedreward	01	80.35585021972656	0.16631741167252673	False
sub-127	sharedreward	02	73.08830261230469	0.16228415785403288	False
sub-115	sharedreward	01	80.0378646850586	0.143095360305277	False
sub-115	sharedreward	02	85.61598205566406	0.14507680362633585	False
sub-117	sharedreward	01	78.33474731445312	0.13246852938323792	False
sub-117	sharedreward	02	80.2126235961914	0.14236442724519183	False
sub-150	sharedreward	02	43.44061279296875	0.24774782714804744	False
sub-150	sharedreward	01	59.01652526855469	0.1892963324061364	False
sub-120	sharedreward	01	66.79702758789062	0.16314077514637848	False
sub-120	sharedreward	02	31.243297576904297	0.935955417488879	True
sub-116	sharedreward	01	44.666114807128906	0.2754513999610436	False
sub-116	sharedreward	02	45.90495300292969	0.2743227602090616	False
sub-141	sharedreward	02	87.1716079711914	0.17875754283156362	False
sub-141	sharedreward	01	81.70214080810547	0.17391480512058397	False
sub-138	sharedreward	02	32.91404342651367	0.9178212600686944	True
sub-138	sharedreward	01	29.903711318969727	0.8863018325631202	True
sub-143	sharedreward	02	82.68778228759766	0.23782697354206778	False
sub-143	sharedreward	01	75.25172424316406	0.22091224731417342	False
sub-124	sharedreward	02	68.17263793945312	0.17303161275872234	False
sub-124	sharedreward	01	70.23641204833984	0.17293289219315136	False
