Sub	tsnr	fd_mean
sub-104	0.5864930639437511	-1.1042872710838907
sub-105	1.9885305073393578	-1.3046319743115862
sub-106	0.9824898862924173	-0.28128081341353756
sub-107	1.0335910570657143	-1.0964971305372782
sub-108	0.44757097110722166	-1.0514373097349268
sub-109	1.0000488368768514	-0.8182806577955445
sub-110	0.2217867276888961	-1.388604319967121
sub-111	-1.0421027890505785	0.8832648864958158
sub-112	0.9445989725998993	-0.7234790002165098
sub-113	0.739729626029207	-0.7247206890267773
sub-115	0.6534052156573544	-0.6175676368235582
sub-116	-1.2956818805080907	0.16580861280154005
sub-117	0.6994811815974177	-0.786450050736226
sub-118	-0.7793120453851331	1.006182497230761
sub-120	0.14105833866108414	0.016445973608391225
sub-121	1.3505524064031929	-0.9255933381241345
sub-122	1.8777788329920913	-0.8685628487068062
sub-124	0.491043871202368	-0.6936990985876874
sub-125	1.4220080097675618	-1.007197645906531
sub-126	-0.2781111223319114	-0.3970605426841371
sub-127	0.6831587653554988	-0.48023500546355447
sub-128	-0.1657738602367442	0.7093495876754345
sub-129	-1.5622452062429009	2.4224908437104222
sub-130	-1.6030831945831403	1.3642961185271398
sub-131	-1.8890785585701744	1.7759612141833179
sub-132	-0.33619388731110145	0.3041519434241952
sub-133	1.1016059784202363	0.08893534902202677
sub-134	-1.2145723079021833	0.2080829326503588
sub-135	-0.3963672815499892	0.6404444716166018
sub-136	-0.2928312132673212	-0.7125856953656625
sub-137	0.14065974293076394	0.16928698416605814
sub-138	-1.350538255140344	2.6575183830965057
sub-140	-0.44470489259572554	0.2361812434242522
sub-141	0.5610636593299708	-0.014436407454491365
sub-142	-0.2359923989177047	0.6834994979125054
sub-143	0.5588523923664805	-0.2624563841926872
sub-144	-1.871424379974851	1.5297804707211775
sub-147	-0.017241494005598535	0.12719182761973177
sub-149	-0.9247949048069669	1.2310877369765998
sub-150	-1.277323846206706	0.09358271721499137
sub-151	-0.26403426277431186	0.9960278478445735
sub-153	-0.3931905311107109	-0.32058178258849007
sub-154	0.28766219447967495	-0.5098566128877396
sub-155	0.6426315228372049	-0.8088346684954862
sub-156	-2.0651380100873213	2.117364365818106
sub-157	0.31320144329937777	-0.9653260720695741
sub-158	-0.1849502020517983	-0.5928206970262054
sub-159	1.0156833203677045	-0.9704518525403445
