Sub,run,task,fname,efc,fber,dvars_std,dvars_vstd,tsnr,fd_mean,gsr_x,gsr_y,aor,aqi,is_outlier
sub-135,01,ultimatum,sub-135_task-ultimatum_run-01_bold.json,0.5389600915466618,1631.2845458984375,1.1746546640909086,1.0431584282828281,47.45608139038086,0.4464367040716593,-0.010267303325235844,0.052661556750535965,0.004800753768844221,0.013161857638190956,False
sub-135,02,ultimatum,sub-135_task-ultimatum_run-02_bold.json,0.5393266796117618,1614.72998046875,1.138365910050505,1.0028330710606062,53.45558547973633,0.3353810712342012,-0.010857542045414448,0.05374951288104057,0.004696633165829146,0.011063931306532663,False
sub-118,01,ultimatum,sub-118_task-ultimatum_run-01_bold.json,0.5188476757452013,1907.78125,1.1985867282412062,1.0808685248241214,49.09508514404297,0.3248391198427394,0.005687396042048931,0.03271891176700592,0.013859749999999999,0.013173723200000001,False
sub-118,02,ultimatum,sub-118_task-ultimatum_run-02_bold.json,0.5193580034957681,1902.78662109375,1.0782635991959797,0.9957028138190952,41.642032623291016,0.40171623047233795,0.0060500227846205235,0.033429790288209915,0.01185605,0.02110034395,False
sub-107,02,ultimatum,sub-107_task-ultimatum_run-02_bold.json,0.5497885563549556,1794.837646484375,1.274076657806122,0.9818676382653059,71.1109619140625,0.10238667937548705,4.340341183706187e-05,0.03297146037220955,0.0015718781725888326,0.005793401319796954,False
sub-107,01,ultimatum,sub-107_task-ultimatum_run-01_bold.json,0.5510920457335797,1767.1353759765625,1.2599625532828276,0.9617835012121213,65.59439849853516,0.09644595658521653,-0.0006297029904089868,0.03324834257364273,0.002905879396984924,0.007329881909547738,False
sub-113,02,ultimatum,sub-113_task-ultimatum_run-02_bold.json,0.5051020214621693,2376.53125,1.170998567121212,0.9381747853030304,46.843116760253906,0.2600858034926685,-0.007390428800135851,0.04664134234189987,0.0020609045226130654,0.02289882773869346,False
sub-113,01,ultimatum,sub-113_task-ultimatum_run-01_bold.json,0.5032467106051371,2392.18115234375,1.3623710925757582,1.1728686254040408,39.40518569946289,0.34922429475250744,-0.006817709654569626,0.0464155413210392,0.028732311557788943,0.02222453175879397,False
sub-106,01,ultimatum,sub-106_task-ultimatum_run-01_bold.json,0.5092241978137872,2056.448486328125,1.1005048320304571,0.9865355026903555,74.62921142578125,0.1964211994071108,-0.0030928782653063536,0.01985669694840908,0.000865909090909091,0.006759121313131313,False
sub-106,02,ultimatum,sub-106_task-ultimatum_run-02_bold.json,0.5116354344201333,2033.567626953125,1.1431932900502517,0.998564646582915,79.8360595703125,0.2442344921735757,-0.0030056126415729523,0.020600762218236923,0.0011208,0.00541383795,False
sub-132,02,ultimatum,sub-132_task-ultimatum_run-02_bold.json,0.5169884861266536,2115.16943359375,1.234504373030303,0.9825928561616156,51.82745361328125,0.29275464474711993,-0.0060415491461753845,0.032353367656469345,0.0039030150753768846,0.012583957336683415,False
sub-132,01,ultimatum,sub-132_task-ultimatum_run-01_bold.json,0.5177802495964903,2114.893310546875,1.2999020719796954,0.9724907615228423,66.15171813964844,0.23045753733115806,-0.006453693378716707,0.030920827761292458,0.0009202020202020202,0.008471645555555556,False
sub-112,02,ultimatum,sub-112_task-ultimatum_run-02_bold.json,0.5257964770003567,1962.2252197265625,1.1902666748989894,1.0115845178787872,82.4609146118164,0.14199760388851637,0.0010311802616342902,0.0305226631462574,0.0012577889447236183,0.0058552283919597985,False
sub-112,01,ultimatum,sub-112_task-ultimatum_run-01_bold.json,0.5259898287517204,1983.855224609375,1.132801201464646,0.9766390215656569,70.22494506835938,0.12156185013646612,0.0011619760189205408,0.030209243297576904,0.0012642713567839194,0.009901571407035176,False
sub-134,02,ultimatum,sub-134_task-ultimatum_run-02_bold.json,0.5382281782690481,1307.946533203125,1.2259478129292922,0.9967612207575751,51.90352249145508,0.2762036473233505,-0.011007456108927727,0.02929164469242096,0.0018671356783919598,0.012007207035175878,False
sub-134,01,ultimatum,sub-134_task-ultimatum_run-01_bold.json,0.5384688418905262,1319.725830078125,1.1829911846464656,0.9612701820202015,46.32453155517578,0.27305051046478623,-0.010780110023915768,0.0301047395914793,0.00194462311557789,0.015981449346733668,False
sub-131,01,ultimatum,sub-131_task-ultimatum_run-01_bold.json,0.557180754173595,1403.7991943359375,1.1415302580808082,0.998854714848485,31.37117576599121,0.8530486742559906,-0.000745902128983289,0.06165678799152374,0.004538693467336683,0.030508887738693473,True
sub-131,02,ultimatum,sub-131_task-ultimatum_run-02_bold.json,0.5577415058238644,1396.74951171875,1.0567535242424237,0.9651794424242428,33.13794708251953,0.4993275791458469,-0.0006965419743210077,0.06358008831739426,0.004717386934673367,0.028264427135678394,True
sub-125,02,ultimatum,sub-125_task-ultimatum_run-02_bold.json,0.5102889178498131,1906.4383544921875,1.2524399111616153,1.0533561390404043,94.1443099975586,0.12411541871363757,-0.015960700809955597,0.03796335309743881,0.004448341708542713,0.004024127236180904,False
sub-125,01,ultimatum,sub-125_task-ultimatum_run-01_bold.json,0.5106479739012725,1891.3856201171875,1.211278361827411,1.017415297208123,89.36628723144531,0.10516682406689393,-0.015624749474227428,0.03840320557355881,0.002195909090909091,0.004366178383838383,False
sub-136,01,ultimatum,sub-136_task-ultimatum_run-01_bold.json,0.5172918864605522,2044.4556884765625,1.3478954490954775,1.0365315907537682,65.66070556640625,0.176420947801575,-0.013493664562702179,0.04326475039124489,0.006734550000000001,0.01063528545,False
sub-136,02,ultimatum,sub-136_task-ultimatum_run-02_bold.json,0.5180956019280822,2010.8441162109375,1.2661536678391965,1.0028317923115577,65.70885467529297,0.19338629410992417,-0.013186237774789333,0.04274962097406387,0.0035034000000000003,0.010437063599999997,False
sub-105,01,ultimatum,sub-105_task-ultimatum_run-01_bold.json,0.5265135066582013,2515.966796875,1.402484805728643,0.976104457236181,79.79112243652344,0.08789231946341752,-0.0002992654626723379,0.02510119415819645,0.0034706,0.0076397407,False
sub-105,02,ultimatum,sub-105_task-ultimatum_run-02_bold.json,0.527669828608624,2496.07177734375,1.492849453131314,1.0429344608585855,90.69239807128906,0.0939582169518512,-0.0006527802906930447,0.02535710483789444,0.004160050251256281,0.005330864321608041,False
sub-108,01,ultimatum,sub-108_task-ultimatum_run-01_bold.json,0.4775282215610821,2645.0087890625,1.0460700929441622,0.9400597475126904,64.78645324707031,0.12304483597258095,-0.014233064837753773,0.04236963018774986,0.0018932828282828284,0.011036731060606061,False
sub-108,02,ultimatum,sub-108_task-ultimatum_run-02_bold.json,0.4781649698759299,2614.615234375,1.130473849593909,0.9922358269035535,67.90602111816406,0.15497272698095121,-0.014603850431740284,0.04216821491718292,0.002857121212121212,0.009352149595959595,False
sub-111,02,ultimatum,sub-111_task-ultimatum_run-02_bold.json,0.546904020639953,1727.0262451171875,1.083409098888889,0.9694665787373737,47.593997955322266,0.27792792946740436,0.007040236610919237,0.043865837156772614,0.004525829145728644,0.013688204221105529,False
sub-111,01,ultimatum,sub-111_task-ultimatum_run-01_bold.json,0.5452440460169206,1711.767822265625,1.137808419949495,0.9862343659090912,54.45424270629883,0.28839800463250465,0.007498330902308226,0.04351857304573059,0.0020423115577889446,0.009129418442211054,False
sub-128,01,ultimatum,sub-128_task-ultimatum_run-01_bold.json,0.5547733512268865,1555.6707763671875,1.2064810973232325,0.9980552982828285,73.91587829589844,0.30032754474446616,0.0036634220741689205,0.03783272206783295,0.0011994472361809044,0.00598427512562814,False
sub-128,02,ultimatum,sub-128_task-ultimatum_run-02_bold.json,0.5552724937116876,1558.1275634765625,1.1786606655555558,0.9805052383838384,61.835811614990234,0.3120490887583514,0.003617130918428302,0.03845107555389404,0.0009017587939698492,0.008517296582914573,False
sub-127,01,ultimatum,sub-127_task-ultimatum_run-01_bold.json,0.5387201946571112,1888.7528076171875,1.3573568121212123,0.9829186152020206,70.1981430053711,0.18494758264134226,-0.015891550108790398,0.04214207082986832,0.0012875879396984926,0.008159338894472363,False
sub-127,02,ultimatum,sub-127_task-ultimatum_run-02_bold.json,0.5390121842158536,1886.22802734375,1.3946276142929295,1.004993921717172,77.37919616699219,0.17629993150248927,-0.015965808182954788,0.042550452053546906,0.0015783919597989952,0.006842491005025125,False
sub-115,01,ultimatum,sub-115_task-ultimatum_run-01_bold.json,0.49837412920588936,2633.24267578125,1.2166604487878776,1.0283993143434347,70.7943344116211,0.17095216532213095,-0.006570560857653618,0.03835941478610039,0.004178090452261307,0.008437904572864323,False
sub-115,02,ultimatum,sub-115_task-ultimatum_run-02_bold.json,0.4984030846116219,2615.700439453125,1.2654387460101018,1.0505549443939388,77.42982482910156,0.18857217267760104,-0.0066738249734044075,0.03926484286785126,0.0044823115577889445,0.006428484371859298,False
sub-117,02,ultimatum,sub-117_task-ultimatum_run-02_bold.json,0.5047556390384527,2709.2734375,1.2137441432323233,0.9972386421717174,81.2239990234375,0.1360609241208039,0.001337977941147983,0.040216099470853806,0.0018704522613065327,0.005606073618090451,False
sub-117,01,ultimatum,sub-117_task-ultimatum_run-01_bold.json,0.5036364359336964,2745.9482421875,1.228713226919192,1.0104446484848486,77.77703094482422,0.12825273298016668,0.002032514661550522,0.040378425270318985,0.0032694472361809042,0.006345226231155779,False
