Sub	dvars_nstd	tsnr	fd_mean	gsr_y	aqi
sub-104	-0.9134579788995656	0.42768517838945713	-0.9955365932179191	0.8081512073246656	-0.4854986707443068
sub-105	-0.6762649658106413	2.0469776539936815	-1.2096233762986837	-1.1095775207749237	-1.0882676465245529
sub-106	-0.8329161559571819	0.8850443436620806	-0.11607832884298046	-1.4492100406288957	-1.1767410080544527
sub-107	-0.25661916189980927	0.9440639809175301	-0.9872121099523152	-0.3950520733094934	-1.3763958936206855
sub-108	-1.6758455467724014	0.2672361827616641	-0.9390615378315867	0.5752233465289615	-0.1095566957657725
sub-109	-0.26888877463961885	0.9053241704918252	-0.6899121629621466	-0.135906625367509	-0.5835781492231332
sub-110	-1.0824189111647287	0.006465168264496796	-1.2993555681635611	1.9049340530107042	-0.24703836710594745
sub-111	0.5296549593221236	-1.519872648785412	1.2425078958512608	1.0724220515587217	1.165152092154659
sub-112	-0.8015293562658158	0.841281980734409	-0.5886078530660515	-0.6093848272118385	-0.7751604946628249
sub-113	-0.5321705374073964	0.6046667655370004	-0.5899347120181219	0.8278504425756436	-0.2967021084953938
sub-115	-0.8666519850752337	0.5049658133016828	-0.4754317984202484	0.3096639364417096	-0.4241864609427313
sub-116	-0.7167024624589092	-1.4100623601707933	0.07891645163897058	0.12114663248963357	2.3225926104993944
sub-117	-0.5633751451014274	0.5581815567929843	-0.6558982251886457	0.20228285052783415	-0.5851554287779137
sub-118	0.27874536638633696	-0.8341117500865707	1.078095628167199	-0.5625913415662492	1.012681149073233
sub-120	-0.6242605461560441	0.5208728545355267	-0.5102757105269803	0.20774688935355792	0.1714927992494497
sub-121	-0.8573548853718795	1.3101406006663499	-0.8045856539264256	-0.4765565941977179	-1.1026306892873037
sub-122	-0.505848773205088	1.9190642706700847	-0.7436433189399044	-1.6466868536415458	-1.5084584653517337
sub-124	-1.0250718859044836	0.31744549803235583	-0.5567852830781125	-0.33346165267344	-0.33678369620217286
sub-125	-0.8101993200162312	1.3926687252986347	-0.8917873790392201	0.20451420093964112	-1.2026106682149933
sub-126	-1.011568158329119	0.6885024112519309	-1.1005299394932337	-0.7746377024793211	-0.8550318141344697
sub-127	0.40598465457533595	0.5393298735310834	-0.3286792225537189	0.5482662149577328	-0.5478404851153628
sub-128	0.5049829737512961	-0.4490239368736159	0.869345660548299	0.4597058675942435	-0.023948457433017552
sub-129	2.540502418522991	-2.0540143863020583	2.7731509192133146	-0.5164656811544874	2.192863405342879
sub-130	0.7213757564462511	-1.7627869881192477	1.4160633067474075	-1.41411217296551	2.321786108784787
sub-132	0.08588202559488044	-0.6379782563092701	0.5095105367585716	-0.513916187765696	0.25073236976633256
sub-133	0.05270084184509989	1.0226182669653057	0.2795317670738409	-0.658517953981528	-1.1138564117557395
sub-134	0.7034741682985279	-1.6524672586510734	0.40685194314980005	-0.5408921999942556	2.089997073341968
sub-135	0.0077559286530266116	-0.707475918430626	0.868870102421683	1.6523519740684842	0.09420923516967314
sub-136	-0.021826930626046865	-0.5878962473501419	-0.5769673526931242	0.6014349261933637	1.0916701158951074
sub-137	0.55479661461108	-0.08723298267014583	0.3653948960017584	0.9545411356301267	0.14581026677656345
sub-138	2.560603653413418	-1.809502034247313	3.0242995097770935	1.2668591177507555	1.3558485345284739
sub-140	1.4017343717781983	-0.7633037639876428	0.4368775783009811	0.04186896290341137	0.48514197034541423
sub-141	0.058944416999830884	0.3983153183017969	0.16906951651803664	0.48309533512242586	-0.6624149427144836
sub-142	1.2577271340333465	-0.5222498804630421	0.914878366811243	1.0141259935498899	-0.04073586682703903
sub-143	-0.10694903855316157	0.395761400806655	-0.09596269099333313	-2.2371205786459276	-0.11880008655822118
sub-147	1.4619931927889238	-0.26960206707947365	0.3204123409199708	-1.8554484873041737	0.21931811751295469
sub-149	1.7952416745052182	-1.3177869185199473	1.5000268766815383	-0.9465997257061647	0.5456309660431896
sub-151	1.4947181668330862	-0.5546370177387401	1.248843717432235	1.9769215523155914	-0.0008319734543382036
sub-153	0.18188018075129356	-0.7038069093699713	-0.15807503715155705	0.5500175909732655	0.7098370267860002
sub-154	0.9976283526366457	0.08254847702611956	-0.3603326405925165	-1.5314577338369686	-0.5932530309457714
sub-155	-0.841860907042317	0.4925226650816985	-0.6798182526681149	0.8799023863359384	-0.9587976288177655
sub-157	-0.8706506634513232	0.11204520241040715	-0.8470437426921442	-0.13039191304204842	-0.4033045667707464
sub-158	-0.8555328753065219	-0.46329835551439624	-0.44898741208532583	1.0619422724900105	0.847324381625124
sub-159	-0.8783618863319103	0.9233813212447907	-0.8525211116172327	0.1130189256114186	-0.4045085153943135
