X	Y	Z	RotX	RotY	RotZ	XDt	YDt	ZDt	RotXDt	RotYDt	RotZDt
		0.027597			0.251517			0.003086		-0.161230			0.160715			0.070588		-0.003545			0.177025		-0.030881		-0.002693		-0.018162		-0.004068	
		0.015888			0.251271			0.014809		-0.120780			0.158079			0.063369		-0.011709		-0.000246			0.011723			0.040450		-0.002636		-0.007219	
		0.009740			0.143116		-0.001741		-0.061765			0.171945			0.091387		-0.006148		-0.108155		-0.016550			0.059015			0.013866			0.028018	
	-0.025187			0.299989		-0.055538		-0.114420			0.124733			0.060447		-0.034927			0.156873		-0.053797		-0.052655		-0.047212		-0.030940	
	-0.019898			0.123788		-0.012737		-0.145474			0.138656			0.076604			0.005289		-0.176201			0.042801		-0.031054			0.013923			0.016157	
		0.000844			0.004899		-0.021191		-0.132239			0.138255			0.070989			0.020742		-0.118889		-0.008454			0.013235		-0.000401		-0.005615	
		0.000949			0.233335		-0.063813		-0.053629			0.151204			0.088293			0.000105			0.228436		-0.042622			0.078610			0.012949			0.017304	
	-0.017600			0.269479		-0.088459			0.019251			0.156876			0.115279		-0.018549			0.036144		-0.024646			0.072880			0.005672			0.026986	
		0.004791			0.050995			0.012132		-0.064171			0.173091			0.106169			0.022391		-0.218484			0.100591		-0.083422			0.016215		-0.009110	
		0.016930			0.239131		-0.044118		-0.089840			0.156876			0.109836			0.012139			0.188136		-0.056250		-0.025669		-0.016215			0.003667	
		0.016892			0.336388		-0.028441		-0.147709			0.156933			0.129374		-0.000038			0.097257			0.015677		-0.057869			0.000057			0.019538	
		0.011727			0.021822			0.100757		-0.180883			0.127655			0.119118		-0.005165		-0.314566			0.129198		-0.033174		-0.029278		-0.010256	
		0.021662			0.164744			0.138973		-0.209244			0.116883			0.119175			0.009935			0.142922			0.038216		-0.028361		-0.010772			0.000057	
		0.028404			0.200789			0.077535		-0.180482			0.106627			0.127369			0.006742			0.036045		-0.061438			0.028762		-0.010256			0.008194	
	-0.039690			0.281563		-0.413053			0.049217			0.116425			0.018564		-0.068094			0.080774		-0.490588			0.229699			0.009798		-0.108805	
	-0.052551			0.402647		-0.390860		-0.025096			0.111841			0.068468		-0.012861			0.121084			0.022193		-0.074313		-0.004584			0.049904	
	-0.012368			0.100004		-0.253302		-0.084397			0.136880			0.080672			0.040183		-0.302643			0.137558		-0.059301			0.025039			0.012204	
	-0.004776			0.267462		-0.269095		-0.078323			0.125707			0.070359			0.007592			0.167458		-0.015793			0.006074		-0.011173		-0.010313	
		0.013576			0.047817		-0.231156		-0.104336			0.142953			0.063312			0.018352		-0.219645			0.037939		-0.026013			0.017246		-0.007047	
		0.010693			0.302582		-0.264159		-0.189706			0.137796			0.070474		-0.002883			0.254765		-0.033003		-0.085370		-0.005157			0.007162	
		0.032774			0.174975		-0.178273		-0.202770			0.148167			0.086631			0.022081		-0.127607			0.085886		-0.013064			0.010371			0.016157	
		0.042576			0.197696		-0.233106		-0.193717			0.172518			0.055176			0.009802			0.022721		-0.054833			0.009053			0.024351		-0.031455	
	-0.016945			0.303083		-0.258238		-0.224256			0.126452			0.029393		-0.059521			0.105387		-0.025132		-0.030539		-0.046066		-0.025783	
	-0.013828			0.202550		-0.272488		-0.240127			0.128572			0.039935			0.003117		-0.100533		-0.014250		-0.015871			0.002120			0.010542	
		0.002079			0.328521		-0.190754		-0.213771			0.102559			0.057009			0.015907			0.125971			0.081734			0.026356		-0.026013			0.017074	
		0.001728			0.086894		-0.205746		-0.220933			0.144500			0.054259		-0.000351		-0.241627		-0.014992		-0.007162			0.041941		-0.002750	
	-0.011942			0.115414		-0.086086		-0.143354			0.128744			0.085084		-0.013670			0.028520			0.119660			0.077579		-0.015756			0.030825	
	-0.019232			0.016466		-0.019679			0.042857			0.154011			0.145188		-0.007290		-0.098948			0.066407			0.186211			0.025267			0.060104	
	-0.008716			0.121894			0.024490		-0.076433			0.241845			0.151719			0.010516			0.105428			0.044169		-0.119290			0.087834			0.006531	
	-0.023502			0.313526		-0.061058		-0.118717			0.205405			0.122384		-0.014786			0.191632		-0.085548		-0.042284		-0.036440		-0.029335	
	-0.015956			0.357568		-0.068585		-0.111097			0.168335			0.106914			0.007546			0.044042		-0.007527			0.007620		-0.037070		-0.015470	
		0.017376			0.344304		-0.069123		-0.110409			0.218469			0.138656			0.033332		-0.013264		-0.000538			0.000688			0.050134			0.031742	
		0.016034			0.132933		-0.039351		-0.110867			0.206093			0.113618		-0.001342		-0.211371			0.029772		-0.000458		-0.012376		-0.025038	
		0.043120			0.175892		-0.048931		-0.170054			0.223740			0.104278			0.027086			0.042959		-0.009580		-0.059187			0.017647		-0.009340	
		0.059284			0.115094		-0.027671		-0.194863			0.218469			0.096257			0.016164		-0.060798			0.021260		-0.024809		-0.005271		-0.008021	
		0.058790		-0.094238			0.028211		-0.231017			0.218469			0.052483		-0.000494		-0.209332			0.055882		-0.036154			0.000000		-0.043774	
	-0.012730			0.175680		-0.185834		-0.212224			0.127941		-0.019939		-0.071520			0.269918		-0.214045			0.018793		-0.090528		-0.072422	
	-0.016113			0.044800		-0.115238		-0.216635			0.137796			0.005214		-0.003383		-0.130880			0.070596		-0.004411			0.009855			0.025153	
	-0.012842			0.171214		-0.136466		-0.286307			0.114248			0.029794			0.003271			0.126414		-0.021228		-0.069672		-0.023548			0.024580	
	-0.010078			0.210373		-0.076703		-0.294386			0.109836			0.011688			0.002764			0.039159			0.059763		-0.008079		-0.004412		-0.018106	
	-0.002524			0.116229		-0.083736		-0.279260			0.113847		-0.007678			0.007554		-0.094144		-0.007033			0.015126			0.004011		-0.019366	
	-0.012053			0.309946		-0.059808		-0.302006			0.112930		-0.011574		-0.009529			0.193717			0.023928		-0.022746		-0.000917		-0.003896	
	-0.002513			0.134370		-0.108302		-0.304355			0.110352		-0.011688			0.009540		-0.175576		-0.048494		-0.002349		-0.002578		-0.000114	
		0.002794			0.340894		-0.123458		-0.300230			0.123816			0.000458			0.005307			0.206524		-0.015156			0.004125			0.013464			0.012146	
		0.021546			0.031431		-0.108597		-0.322461			0.140088			0.009969			0.018752		-0.309463			0.014861		-0.022231			0.016272			0.009511	
		0.043284			0.284700		-0.168739		-0.321659			0.180940			0.058327			0.021738			0.253269		-0.060142			0.000802			0.040852			0.048358	
		0.001161			0.178814		-0.238463			0.235600		-0.044175		-0.138770		-0.042123		-0.105886		-0.069724			0.557259		-0.225115		-0.197097	
	-0.019052			0.063945		-0.171959		-0.064859		-0.036956		-0.158480		-0.020213		-0.114869			0.066504		-0.300459			0.007219		-0.019710	
	-0.004109			0.182528		-0.203650		-0.131952			0.015413		-0.109607			0.014943			0.118583		-0.031691		-0.067093			0.052369			0.048873	
		0.031003			0.036877		-0.158199		-0.145932			0.099637		-0.109550			0.035112		-0.145651			0.045451		-0.013980			0.084224			0.000057	
		0.021456			0.289645		-0.157423		-0.109779			0.088980		-0.051280		-0.009547			0.252768			0.000776			0.036153		-0.010657			0.058270	
		0.021691			0.162835		-0.109453		-0.135333			0.074026		-0.033174			0.000235		-0.126810			0.047970		-0.025554		-0.014954			0.018106	
		0.036628			0.199030		-0.123012		-0.226949			0.099351		-0.037815			0.014937			0.036195		-0.013559		-0.091616			0.025325		-0.004641	
		0.042769			0.402260		-0.102599		-0.223511			0.097346		-0.029851			0.006141			0.203230			0.020413			0.003438		-0.002005			0.007964	
		0.042750			0.118143		-0.059990		-0.261154			0.091845		-0.029565		-0.000019		-0.284117			0.042609		-0.037643		-0.005501			0.000286	
		0.051476			0.272795		-0.100871		-0.277025			0.095054		-0.030768			0.008726			0.154652		-0.040881		-0.015871			0.003209		-0.001203	
		0.002285			0.328932		-0.185604		-0.281208			0.066463		-0.067953		-0.049191			0.056137		-0.084733		-0.004183		-0.028591		-0.037185	
	-0.003029			0.178137		-0.141500		-0.308366			0.054488		-0.054087		-0.005314		-0.150795			0.044104		-0.027158		-0.011975			0.013866	
		0.006362			0.307039		-0.129254		-0.313580			0.058327		-0.010428			0.009391			0.128902			0.012246		-0.005214			0.003839			0.043659	
		0.010267		-0.037940		-0.069663		-0.360677			0.064343		-0.036784			0.003905		-0.344979			0.059591		-0.047097			0.006016		-0.026356	
	-0.002182			0.219033		-0.122564		-0.369443			0.032888		-0.054717		-0.012449			0.256973		-0.052901		-0.008766		-0.031455		-0.017933	
		0.014603		-0.001136		-0.136683		-0.371964			0.068984		-0.076146			0.016785		-0.220169		-0.014119		-0.002521			0.036096		-0.021429	
		0.014684			0.221068		-0.133136		-0.297881			0.076547		-0.076146			0.000081			0.222204			0.003547			0.074083			0.007563			0.000000	
		0.030910			0.114996		-0.076647		-0.291807			0.107716		-0.054316			0.016226		-0.106072			0.056489			0.006074			0.031169			0.021830	
		0.070031			0.255184		-0.158623		-0.269233			0.145188		-0.043086			0.039121			0.140188		-0.081976			0.022574			0.037472			0.011230	
		0.053482			0.374330		-0.223938		-0.278973			0.139630		-0.055863		-0.016549			0.119146		-0.065315		-0.009740		-0.005558		-0.012777	
		0.013140			0.270577		-0.194605		-0.289516			0.117284		-0.076089		-0.040342		-0.103753			0.029333		-0.010543		-0.022346		-0.020226	
		0.004619			0.365079		-0.195095		-0.247117			0.088293		-0.029049		-0.008521			0.094502		-0.000490			0.042399		-0.028991			0.047040	
		0.004998			0.229211		-0.127155		-0.321372			0.048128		-0.060103			0.000379		-0.135868			0.067940		-0.074255		-0.040165		-0.031054	
		0.000554			0.164449		-0.145534		-0.355291			0.046410		-0.075057		-0.004444		-0.064762		-0.018379		-0.033919		-0.001718		-0.014954	
	-0.025075			0.188429			0.134254		-0.408290			0.036440		-0.066750		-0.025629			0.023980			0.279788		-0.052999		-0.009970			0.008307	
	-0.022903		-0.258353			0.283103		-0.455673			0.029450		-0.061306			0.002172		-0.446782			0.148849		-0.047383		-0.006990			0.005444	
	-0.017324			0.122268			0.014816		-0.402847			0.054889		-0.124561			0.005579			0.380621		-0.268287			0.052826			0.025439		-0.063255	
	-0.047121		-0.045295			0.023492		-0.457793			0.036440		-0.116253		-0.029797		-0.167563			0.008676		-0.054946		-0.018449			0.008308	
	-0.066560			0.340130		-0.615015		-0.594444			0.026471		-0.180253		-0.019439			0.385425		-0.638507		-0.136651		-0.009969		-0.064000	
	-0.070441			0.198036		-0.258833		-0.339306		-0.022689		-0.131895		-0.003881		-0.142094			0.356182			0.255138		-0.049160			0.048358	
	-0.101674		-0.681547			0.575993		-0.980904			0.025096		-0.205806		-0.031233		-0.879583			0.834826		-0.641598			0.047785		-0.073911	
	-0.137527		-0.334533			1.208049		-1.071374		-0.035008		-0.114019		-0.035853			0.347014			0.632056		-0.090470		-0.060104			0.091787	
	-0.131170		-0.171404			0.854836		-0.713504			0.006990		-0.102330			0.006357			0.163129		-0.353213			0.357870			0.041998			0.011689	
	-0.085077			0.383047		-0.054968		-0.143984			0.080329		-0.121410			0.046093			0.554451		-0.909804			0.569520			0.073339		-0.019080	
	-0.061080			0.150424		-0.070946		-0.115508			0.130806		-0.103419			0.023997		-0.232623		-0.015978			0.028476			0.050477			0.017991	
	-0.034184			0.196823			0.005985		-0.150172			0.112529		-0.042800			0.026896			0.046399			0.076931		-0.034664		-0.018277			0.060619	
		0.026744		-0.131103			0.097712			0.097689			0.227120			0.008480			0.060928		-0.327926			0.091727			0.247861			0.114591			0.051280	
	-0.012030		-0.078620			0.063937			0.215547			0.185868			0.048644		-0.038774			0.052483		-0.033775			0.117858		-0.041252			0.040164	
	-0.031551		-0.487870			0.320766		-0.085256			0.209072			0.054145		-0.019521		-0.409250			0.256829		-0.300803			0.023204			0.005501	
	-0.006681		-0.040794			0.382484		-0.184034			0.242418			0.067151			0.024870			0.447076			0.061718		-0.098778			0.033346			0.013006	
	-0.001241		-0.144083			0.512756		-0.302980			0.295131			0.063999			0.005440		-0.103289			0.130272		-0.118946			0.052713		-0.003152	
		0.021626		-0.090767			0.505433		-0.343889			0.315872			0.072938			0.022867			0.053316		-0.007323		-0.040909			0.020741			0.008939	
		0.033522			0.155945			0.503962		-0.369844			0.340280			0.086116			0.011896			0.246712		-0.001471		-0.025955			0.024408			0.013178	
	-0.003262			0.161450			0.130568		-0.273186			0.298797		-0.012548		-0.036784			0.005505		-0.373394			0.096658		-0.041483		-0.098664	
	-0.004529			0.242286			0.291923		-0.323263			0.305673			0.031685		-0.001267			0.080836			0.161355		-0.050077			0.006876			0.044233	
	-0.020134		-0.263484			0.536175		-0.455960			0.318049			0.046753		-0.015605		-0.505770			0.244252		-0.132697			0.012376			0.015068	
	-0.033455		-0.020299			0.522263		-0.556628			0.268717		-0.000859		-0.013321			0.243185		-0.013912		-0.100668		-0.049332		-0.047612	
	-0.041442		-0.032149			0.533849		-0.573187			0.248664		-0.015527		-0.007987		-0.011850			0.011586		-0.016559		-0.020053		-0.014668	
	-0.039318		-0.306932			0.637722		-0.613638			0.261498			0.006417			0.002124		-0.274783			0.103873		-0.040451			0.012834			0.021944	
	-0.022161		-0.124944			0.601250		-0.605330			0.268087			0.017303			0.017157			0.181988		-0.036472			0.008308			0.006589			0.010886	
	-0.032778		-0.294460			0.518911		-0.575593			0.286078			0.002636		-0.010617		-0.169516		-0.082339			0.029737			0.017991		-0.014667	
	-0.052400			0.130707			0.476999		-0.577083			0.249065		-0.008766		-0.019622			0.425167		-0.041912		-0.001490		-0.037013		-0.011402	
	-0.057165		-0.100105			0.552063		-0.614497			0.266884			0.002063		-0.004765		-0.230812			0.075064		-0.037414			0.017819			0.010829	
	-0.091832			0.048579			0.509208		-0.672423			0.224657		-0.011516		-0.034667			0.148684		-0.042855		-0.057926		-0.042227		-0.013579	
	-0.098261		-0.137576			0.683793		-0.817840			0.197728		-0.033518		-0.006429		-0.186155			0.174585		-0.145417		-0.026929		-0.022002	
	-0.079826			0.055327			0.489674		-0.697118			0.208729		-0.036669			0.018435			0.192903		-0.194119			0.120722			0.011001		-0.003151	
	-0.076744		-0.053571			0.567486		-0.642629			0.254852		-0.055577			0.003082		-0.108898			0.077812			0.054489			0.046123		-0.018908	
	-0.061349		-0.054400			0.300820		-0.496697			0.170340		-0.087032			0.015395		-0.000829		-0.266666			0.145932		-0.084512		-0.031455	
	-0.105180			0.322844			0.061579		-0.366063			0.085313		-0.049160		-0.043831			0.377244		-0.239241			0.130634		-0.085027			0.037872	
	-0.078418		-0.139052			0.263913		-0.268431			0.127139			0.033919			0.026762		-0.461896			0.202334			0.097632			0.041826			0.083079	
	-0.101124			0.054946			0.360025		-0.862130			0.092590		-0.028132		-0.022706			0.193998			0.096112		-0.593699		-0.034549		-0.062051	
	-0.083830		-0.186229			0.595393		-1.118414			0.051623		-0.025267			0.017294		-0.241175			0.235368		-0.256284		-0.040967			0.002865	
	-0.049508		-0.256946			0.552818		-0.919483			0.137109		-0.021314			0.034322		-0.070717		-0.042575			0.198931			0.085486			0.003953	
	-0.044643			0.107103			0.463701		-0.804490			0.148969			0.001490			0.004865			0.364049		-0.089117			0.114993			0.011860			0.022804	
	-0.034296		-0.059789			0.470262		-0.794005			0.147193			0.001719			0.010347		-0.166892			0.006561			0.010485		-0.001776			0.000229	
	-0.060851			0.276986			0.204044		-0.671048			0.156990		-0.065947		-0.026555			0.336775		-0.266218			0.122957			0.009797		-0.067666	
	-0.081448			0.123127			0.120962		-0.620571			0.256341		-0.190222		-0.020597		-0.153859		-0.083082			0.050477			0.099351		-0.124275	
	-0.082743		-0.231272			0.269365		-0.670704			0.175841		-0.160027		-0.001295		-0.354399			0.148403		-0.050133		-0.080500			0.030195	
	-0.116541		-0.000629			0.440221		-0.605330			0.173721		-0.149657		-0.033798			0.230643			0.170856			0.065374		-0.002120			0.010370	
	-0.116351		-0.113707			0.609812		-0.872386			0.197728		-0.126681			0.000190		-0.113078			0.169591		-0.267056			0.024007			0.022976	
	-0.094495			0.029755			0.630889		-0.839670			0.212281		-0.100440			0.021856			0.143462			0.021077			0.032716			0.014553			0.026241	
	-0.079642		-0.049770			0.641082		-0.848379			0.229756		-0.083308			0.014853		-0.079525			0.010193		-0.008709			0.017475			0.017132	
	-0.077865			0.007234			0.189581		-0.531476			0.187472		-0.167934			0.001777			0.057004		-0.451501			0.316903		-0.042284		-0.084626	
	-0.098645			0.087017		-0.087013		-0.376376			0.135333		-0.123587		-0.020780			0.079783		-0.276594			0.155100		-0.052139			0.044347	
	-0.081198		-0.538576			0.488868		-0.958788			0.180711		-0.111268			0.017447		-0.625593			0.575881		-0.582412			0.045378			0.012319	
	-0.069251		-0.417427			0.735292		-1.019235			0.200994		-0.067953			0.011947			0.121149			0.246424		-0.060447			0.020283			0.043315	
	-0.079804		-0.253958			0.705652		-0.971163			0.189305		-0.053285		-0.010553			0.163469		-0.029640			0.048072		-0.011689			0.014668	
	-0.078689		-0.249302			0.823128		-1.055847			0.185237		-0.046467			0.001115			0.004656			0.117476		-0.084684		-0.004068			0.006818	
	-0.124502		-0.620747			0.998227		-1.071431			0.212968		-0.048358		-0.045813		-0.371445			0.175099		-0.015584			0.027731		-0.001891	
	-0.157022		-0.277001			1.018323		-0.859895			0.216693		-0.035753		-0.032520			0.343746			0.020096			0.211536			0.003725			0.012605	
	-0.177324			0.545133			0.792259		-0.899773			0.186440		-0.043946		-0.020302			0.822134		-0.226064		-0.039878		-0.030253		-0.008193	
	-0.173559			0.222895			0.821172		-0.914727			0.179737		-0.041826			0.003765		-0.322238			0.028913		-0.014954		-0.006703			0.002120	
	-0.157910		-0.134404			0.847534		-0.975862			0.174408		-0.047212			0.015649		-0.357299			0.026362		-0.061135		-0.005329		-0.005386	
	-0.147136		-0.276201			0.799753		-0.965434			0.175955		-0.057410			0.010774		-0.141797		-0.047781			0.010428			0.001547		-0.010198	
	-0.158426		-0.099816			0.751020		-0.952256			0.166158		-0.054889		-0.011290			0.176385		-0.048733			0.013178		-0.009797			0.002521	
	-0.123541		-0.421950			0.855065		-0.988066			0.217495		-0.044920			0.034885		-0.322134			0.104045		-0.035810			0.051337			0.009969	
	-0.121529		-0.464404			0.876541		-1.058024			0.205806		-0.062567			0.002012		-0.042454			0.021476		-0.069958		-0.011689		-0.017647	
	-0.151738		-0.139655			0.762112		-1.056706			0.181971		-0.108977		-0.030209			0.324749		-0.114429			0.001318		-0.023835		-0.046410	
	-0.155990		-0.147399			0.763966		-1.109590			0.157563		-0.111498		-0.004252		-0.007744			0.001854		-0.052884		-0.024408		-0.002521	
	-0.144058		-0.106477			0.774332		-1.091084			0.156876		-0.103935			0.011932			0.040922			0.010366			0.018506		-0.000687			0.007563	
	-0.149761			0.071820			0.801263		-1.082948			0.143927		-0.105997		-0.005703			0.178297			0.026931			0.008136		-0.012949		-0.002062	
	-0.134891		-0.076980			0.876283		-1.109590			0.167533		-0.106971			0.014870		-0.148800			0.075020		-0.026642			0.023606		-0.000974	
	-0.126889		-0.050662			0.852548		-1.076416			0.168851		-0.099867			0.008002			0.026318		-0.023735			0.033174			0.001318			0.007104	
	-0.116526			0.040530			0.804729		-1.057623			0.178763		-0.109893			0.010363			0.091192		-0.047819			0.018793			0.009912		-0.010026	
	-0.124495		-0.098258			0.762748		-1.037856			0.154011		-0.126280		-0.007969		-0.138788		-0.041981			0.019767		-0.024752		-0.016387	
	-0.146057		-0.052715			0.733310		-1.072520			0.145359		-0.125478		-0.021562			0.045543		-0.029438		-0.034664		-0.008652			0.000802	
	-0.151772		-0.264306			0.846732		-1.169063			0.121123		-0.143812		-0.005715		-0.211591			0.113422		-0.096543		-0.024236		-0.018334	
	-0.138123		-0.143608			0.762958		-1.198055			0.110122		-0.159569			0.013649			0.120698		-0.083774		-0.028992		-0.011001		-0.015757	
	-0.117016		-0.256740			0.796454		-1.176168			0.132582		-0.148568			0.021107		-0.113132			0.033496			0.021887			0.022460			0.011001	
	-0.117849		-0.103163			0.750599		-1.171240			0.119634		-0.132984		-0.000833			0.153577		-0.045855			0.004928		-0.012948			0.015584	
	-0.098583		-0.195408			0.695686		-1.171240			0.142495		-0.125879			0.019266		-0.092245		-0.054913			0.000000			0.022861			0.007105	
	-0.084040		-0.014778			0.616227		-1.090281			0.147995		-0.114019			0.014543			0.180630		-0.079459			0.080959			0.005500			0.011860	
	-0.078616		-0.173896			0.684420		-1.069598			0.139744		-0.108232			0.005424		-0.159118			0.068193			0.020683		-0.008251			0.005787	
	-0.087487			0.026446			0.713135		-1.006400			0.140833		-0.070417		-0.008871			0.200342			0.028715			0.063198			0.001089			0.037815	
	-0.134189		-0.162513			0.788783		-1.048570			0.091616		-0.133041		-0.046702		-0.188959			0.075648		-0.042170		-0.049217		-0.062624	
	-0.118471		-0.070308			0.761636		-0.971393			0.103419		-0.113102			0.015718			0.092205		-0.027147			0.077177			0.011803			0.019939	
	-0.101076		-0.189884			0.828874		-1.041351			0.102101		-0.101356			0.017395		-0.119576			0.067238		-0.069958		-0.001318			0.011746	
	-0.105882		-0.037840			0.763244		-1.043242			0.129374		-0.118029		-0.004806			0.152044		-0.065630		-0.001891			0.027273		-0.016673	
	-0.115945		-0.131503			0.760610		-1.033043			0.110352		-0.103304		-0.010063		-0.093663		-0.002634			0.010199		-0.019022			0.014725	
	-0.132092			0.012050			0.721434		-1.058196			0.077636		-0.118717		-0.016147			0.143553		-0.039176		-0.025153		-0.032716		-0.015413	
	-0.145332		-0.205954			0.825235		-1.121450			0.061364		-0.133671		-0.013240		-0.218004			0.103801		-0.063254		-0.016272		-0.014954	
	-0.131923		-0.078451			0.818210		-1.139040			0.082277		-0.124733			0.013409			0.127503		-0.007025		-0.017590			0.020913			0.008938	
	-0.137315		-0.242442			0.831402		-1.157661			0.076146		-0.148339		-0.005392		-0.163991			0.013192		-0.018621		-0.006131		-0.023606	
	-0.131698		-0.065666			0.865788		-1.174048			0.067036		-0.147537			0.005617			0.176776			0.034386		-0.016387		-0.009110			0.000802	
	-0.102887		-0.315079			0.912166		-1.189059			0.090871		-0.151146			0.028811		-0.249413			0.046378		-0.015011			0.023835		-0.003609	
	-0.085935		-0.046379			0.879048		-1.175251			0.103533		-0.135619			0.016952			0.268700		-0.033118			0.013808			0.012662			0.015527	
	-0.071099		-0.111340			0.858102		-1.175996			0.132582		-0.117514			0.014836		-0.064961		-0.020946		-0.000745			0.029049			0.018105	
	-0.085913		-0.066224			0.786755		-1.163505			0.124103		-0.144500		-0.014814			0.045116		-0.071347			0.012491		-0.008479		-0.026986	
	-0.126531			0.010331			0.792463		-1.169120			0.071505		-0.155787		-0.040618			0.076555			0.005708		-0.005615		-0.052598		-0.011287	
	-0.129977		-0.222332			0.816853		-1.175308			0.081074		-0.160256		-0.003446		-0.232663			0.024390		-0.006188			0.009569		-0.004469	
	-0.120496		-0.065921			0.826920		-1.208425			0.086459		-0.159970			0.009481			0.156411			0.010067		-0.033117			0.005385			0.000286	
	-0.132067		-0.196227			0.819547		-0.881037		-0.054087		-0.267629		-0.011571		-0.130306		-0.007373			0.327388		-0.140546		-0.107659	
	-0.126349		-0.131700			0.791053		-0.636270		-0.086001		-0.223282			0.005718			0.064527		-0.028494			0.244767		-0.031914			0.044347	
	-0.117509		-0.245871			0.881510		-0.806839		-0.100955		-0.223282			0.008840		-0.114171			0.090457		-0.170569		-0.014954			0.000000	
	-0.121512			0.025915			0.851716		-0.868432		-0.089725		-0.199103		-0.004003			0.271786		-0.029794		-0.061593			0.011230			0.024179	
	-0.127253		-0.239393			0.878828		-0.889288		-0.088579		-0.207239		-0.005741		-0.265308			0.027112		-0.020856			0.001146		-0.008136	
	-0.096778			0.068694			0.563184		-0.806495		-0.004412		-0.267056			0.030475			0.308087		-0.315644			0.082793			0.084167		-0.059817	
	-0.126687		-0.151654			0.597500		-0.837263		-0.034263		-0.257029		-0.029909		-0.220348			0.034316		-0.030768		-0.029851			0.010027	
	-0.126143		-0.282469			0.759436		-0.751148		-0.071677		-0.249351			0.000544		-0.130815			0.161936			0.086115		-0.037414			0.007678	
	-0.155239		-0.054783			0.628149		-0.737167		-0.101070		-0.244252		-0.029096			0.227686		-0.131287			0.013981		-0.029393			0.005099	
	-0.141744		-0.124540			0.905940		-0.613752		-0.021658		-0.120436			0.013495		-0.069757			0.277791			0.123415			0.079412			0.123816	
	-0.123675		-0.240472			0.944197		-0.635353			0.003323		-0.081417			0.018069		-0.115932			0.038257		-0.021601			0.024981			0.039019	
	-0.110839		-0.238773			0.958767		-0.682335		-0.017246		-0.081646			0.012836			0.001699			0.014570		-0.046982		-0.020569		-0.000229	
	-0.105602			0.121934			0.933605		-0.735277		-0.037930		-0.094022			0.005237			0.360707		-0.025162		-0.052942		-0.020684		-0.012376	
	-0.094930		-0.040922			0.952234		-0.795495		-0.047957		-0.091329			0.010672		-0.162856			0.018629		-0.060218		-0.010027			0.002693	
	-0.140232			0.084399			0.737364		-0.773378		-0.055863		-0.121467		-0.045302			0.125321		-0.214870			0.022117		-0.007906		-0.030138	
	-0.130768		-0.152269			0.878871		-0.874334		-0.064114		-0.131379			0.009464		-0.236668			0.141507		-0.100956		-0.008251		-0.009912	
	-0.125493		-0.239297			0.864196		-0.872271		-0.077235		-0.147709			0.005275		-0.087028		-0.014675			0.002063		-0.013121		-0.016330	
	-0.131229		-0.083342			0.854014		-0.935927		-0.049675		-0.131379		-0.005736			0.155955		-0.010182		-0.063656			0.027560			0.016330	
	-0.125732		-0.287931			0.892830		-0.939995		-0.041024		-0.131437			0.005497		-0.204589			0.038816		-0.004068			0.008651		-0.000058	
	-0.137453		-0.011796			0.827271		-0.933004		-0.055176		-0.131437		-0.011721			0.276135		-0.065559			0.006991		-0.014152			0.000000	
	-0.132745		-0.131249			0.871737		-0.928134		-0.064171		-0.131379			0.004708		-0.119453			0.044466			0.004870		-0.008995			0.000058	
	-0.132433		-0.102421			0.843191		-0.907565		-0.075573		-0.131379			0.000312			0.028828		-0.028546			0.020569		-0.011402			0.000000	
	-0.118507		-0.021496			0.793639		-0.907508		-0.009912		-0.137739			0.013926			0.080925		-0.049552			0.000057			0.065661		-0.006360	
	-0.129973		-0.091468			0.797303		-0.889861		-0.028419		-0.131437		-0.011466		-0.069972			0.003664			0.017647		-0.018507			0.006302	
	-0.139519			0.029288			0.829555		-0.947901		-0.028533		-0.131379		-0.009546			0.120756			0.032252		-0.058040		-0.000114			0.000058	
	-0.110311		-0.205305			0.890411		-0.979070			0.001031		-0.109664			0.029208		-0.234593			0.060856		-0.031169			0.029564			0.021715	
	-0.118324			0.032802			0.866171		-1.028459		-0.005271		-0.110810		-0.008013			0.238107		-0.024240		-0.049389		-0.006302		-0.001146	
	-0.114389		-0.278692			1.144538		-1.090224		-0.015011		-0.083193			0.003935		-0.311494			0.278367		-0.061765		-0.009740			0.027617	
	-0.099952		-0.722102			1.449554		-0.998436		-0.102330		-0.184206			0.014437		-0.443410			0.305016			0.091788		-0.087319		-0.101013	
	-0.052426		-0.185983			1.295074		-0.942917		-0.036211		-0.120837			0.047526			0.536119		-0.154480			0.055519			0.066119			0.063369	
	-0.046595		-0.307096			1.214515		-0.983597		-0.022403		-0.120837			0.005831		-0.121113		-0.080559		-0.040680			0.013808			0.000000	
	-0.051280		-0.083414			1.075888		-0.989727		-0.045321		-0.104336		-0.004685			0.223682		-0.138627		-0.006130		-0.022918			0.016501	
	-0.000030		-0.281479			1.097790		-0.969330		-0.048701		-0.067895			0.051250		-0.198065			0.021902			0.020397		-0.003380			0.036441	
	-0.034411		-0.153214			1.038424		-0.997061		-0.033289		-0.095627		-0.034381			0.128265		-0.059366		-0.027731			0.015412		-0.027732	
	-0.036888		-0.195266			1.112353		-1.067936		-0.018105		-0.133213		-0.002477		-0.042052			0.073929		-0.070875			0.015184		-0.037586	
	-0.022351		-0.236827			1.099318		-1.124888		-0.023892		-0.142380			0.014537		-0.041561		-0.013035		-0.056952		-0.005787		-0.009167	
