Sub	dvars_nstd	tsnr	fd_mean	gsr_y	aqi
sub-104	-0.7812608318738155	0.23850126888574202	-1.0711212701131654	0.5674488830842818	-0.4732253947296729
sub-105	-0.4988365382679338	1.3887641826590165	-1.2020810510543773	-1.0710448594291395	-0.8373102459910132
sub-106	-0.9391987797683142	0.9028646940879973	-0.2570646230255016	-1.5129008704110487	-0.9065711466251142
sub-107	-0.7230201607484324	0.36413345112199597	-1.1400716098490808	-0.37467181665601673	-0.8240529446606141
sub-108	-1.392962402625236	0.24240608779923684	-0.8509310909414831	0.43465391752675137	-0.1931691016685343
sub-109	-0.18900968343686947	0.580070573473405	-0.2946437772432198	0.0443729568190844	-0.4652972954749134
sub-110	-0.9538286898292311	0.7576112162800513	-1.2390905216933867	1.9065069072078056	-0.9167949252221648
sub-111	-0.06573886278035745	-0.6871597473029781	0.20181512231469942	0.5604205451763224	0.017722584280737863
sub-112	-1.1143583885651505	0.8488878192909426	-0.9037242837470032	-0.6171374593837267	-0.5953803446869901
sub-113	0.31936670769375347	-1.1664369545997229	0.3587700378240293	0.8110411468831354	1.9545666106217694
sub-115	-0.841599271796606	0.7135460667416812	-0.5533124389286149	0.12919855330113764	-0.6726961920363027
sub-116	-0.996693830360574	-0.43625780371762585	-0.45301667627661363	-0.007503623009918278	0.20109307753458627
sub-117	-0.8972021833436197	1.040452946989506	-0.9009703420937812	0.2604305687211105	-0.9258182001906295
sub-118	0.03070476987250438	-1.0302726964100075	0.7868862754763483	-0.3778131884257538	1.0125046097347405
sub-121	-0.913110920422221	1.808163604194307	-1.08353928759669	-0.5881298059856278	-1.2316824139488964
sub-122	-0.8733431796596345	1.7013961697135818	-0.9628555399832718	-1.5495852654730997	-1.2400390597278597
sub-124	-1.0972642732761992	0.6657111382563905	-0.5711011568576781	-0.47645482960524327	-0.6043959621031337
sub-125	-1.1592752085430245	1.783929079533141	-1.028886117220986	0.07363103446258064	-1.235025219532274
sub-126	-0.4451743837349605	-0.9014603056036076	-0.49735800619792864	-1.2171210332822535	1.0892999050044982
sub-127	0.2853291866426889	0.6939253497473953	-0.5470203317890927	0.4414878742097259	-0.6609356298936603
sub-128	0.07327981001583239	0.33520469653450785	0.3699673657665457	0.06997449484000501	-0.7043738761162468
sub-129	1.8549794999997242	-1.1682347103158306	2.2472907070538723	-0.48521103719981584	0.08755298889057557
sub-130	0.8298306597122113	-1.3095969079215835	1.2030119414270177	-1.3264905923735935	1.5793713618166418
sub-131	1.0499560946192739	-1.7722823666602445	1.7804475839327134	2.317789105141876	2.9449245882336705
sub-132	0.07047961736436496	-0.20390898609689867	0.0443870219804423	-0.5048143261329018	-0.13527650708657185
sub-133	-0.11592342390615565	0.9906661297671334	0.09756628905425618	-0.5301786071378904	-1.0215300165199288
sub-134	0.46628967753185313	-0.8030417430923192	0.1394782300686877	-0.6761433533116524	0.4667319957305223
sub-135	-0.010043065706481339	-0.7216367120681321	0.9886747577638212	1.4010543300400002	0.139995991813274
sub-136	-0.44364901957901126	0.20227665320784505	-0.5157648362997131	0.49988963919073665	-0.13382241050752838
sub-137	0.7195015179638763	-0.6635226616713091	0.818853599214788	1.071109235731461	0.5804583409680755
sub-138	2.064613127488703	-1.7194378835623292	2.9622309062493803	1.4866934967126546	1.7566123216097669
sub-140	1.1012218147622717	-0.7798663622306857	0.8797659142363596	-0.1403211374479084	0.3178319629926659
sub-141	0.3295540814649527	0.43368690256046266	-0.005065696728089561	0.3756127189648212	-0.4431763395850339
sub-142	1.3688711678188685	-0.18684696982316978	0.4193711392668209	0.8690449323535508	-0.43260482233048136
sub-143	-0.1072548500596012	1.586047969439071	-0.22879860502335644	-2.0123789817992415	-0.9061126813220716
sub-147	1.148619143871569	-1.0152398668148102	0.6317074995900113	-1.5779820417191825	1.010045200063872
sub-149	1.5970064852569288	-0.921943681510328	1.5513485797156088	-0.7713866971564588	0.16895992281502578
sub-151	0.4905795818916932	-1.130265336612221	0.8123800664928382	1.645887276035243	1.2321980835263158
sub-152	2.961760177979552	-1.251290306964024	1.562540881118878	0.4591118816685913	0.9601922197716264
sub-153	0.08377833032468748	-0.04179819270148768	-0.5677300578363967	0.6508132462763986	-0.08247756125338354
sub-154	0.9546713834361519	0.19545082840211883	0.007312624064597565	-1.8135949644619296	-0.651062277394469
sub-155	-1.030704045142393	0.8203232213228282	-1.1896067051267025	1.3245474599535276	-1.0013987037979255
sub-156	0.6007865949614526	-1.2196267326935744	0.5558645391726489	-0.03588410480953743	1.9516934469625769
sub-157	-0.7559054853973534	-0.8470890724465828	-0.2760427282294284	-0.468661969436442	1.0471875143042408
sub-158	-1.0758425475413658	0.48657130749939603	-0.952449734844749	0.6641272903504618	-0.43040261912581973
sub-159	-0.9799794043084235	1.1966246433117174	-1.1274245930840738	0.07056306999711387	-0.7943108351439614
