trans_x_mm    trans_y_mm    trans_z_mm    rot_x_degrees    rot_y_degrees    rot_z_degrees    trans_x_mm_dt    trans_y_mm_dt    trans_z_mm_dt    rot_x_degrees_dt    rot_y_degrees_dt    rot_z_degrees_dt    framewise_displacement
0.391140    0.470300    -0.519010    0.955960    0.201660    0.675550    0.020260    0.222760    -0.003936    -0.011093    0.021249    0.021582    0.294032
0.398530    0.210590    -0.638010    1.005600    0.245320    0.637500    0.007388    -0.259710    -0.118990    0.049599    0.043652    -0.038045    0.500724
0.393850    0.413700    -0.590350    0.963650    0.250680    0.656810    -0.004677    0.203100    0.047655    -0.041912    0.005367    0.019308    0.313587
0.391520    0.124340    -0.712330    1.060100    0.270400    0.584500    -0.002335    -0.289360    -0.121980    0.096465    0.019721    -0.072313    0.578150
0.280490    0.293100    -0.683340    1.008300    0.017248    0.536250    -0.111030    0.168760    0.028988    -0.051853    -0.253160    -0.048250    0.617007
0.241060    0.160430    -0.673490    1.052600    0.021758    0.446120    -0.039428    -0.132670    0.009851    0.044296    0.004509    -0.090122    0.303198
0.312100    0.083674    -0.428100    0.929920    0.204880    0.534420    0.071040    -0.076753    0.245400    -0.122640    0.183120    0.088300    0.737105
0.380510    0.158990    -0.234390    0.833480    0.537040    0.599290    0.068413    0.075315    0.193710    -0.096445    0.332160    0.064871    0.768070
0.521880    -0.049678    0.023280    0.726710    0.869810    0.721830    0.141370    -0.208670    0.257670    -0.106770    0.332780    0.122530    1.098215
0.416040    0.366710    -0.100180    0.677850    0.746460    0.682040    -0.105840    0.416380    -0.123460    -0.048855    -0.123350    -0.039787    0.830693
0.412530    0.225610    -0.038956    0.662650    0.717230    0.630280    -0.003508    -0.141090    0.061219    -0.015209    -0.029233    -0.051757    0.289776
0.372370    0.351300    -0.096428    0.677620    0.595580    0.592780    -0.040168    0.125680    -0.057471    0.014979    -0.121640    -0.037500    0.375270
0.434890    0.269440    -0.002701    0.662810    0.654350    0.606900    0.062524    -0.081854    0.093727    -0.014813    0.058772    0.014113    0.314640
0.441920    0.088349    0.034720    0.665790    0.637190    0.606620    0.007031    -0.181090    0.037420    0.002980    -0.017168    -0.000271    0.243361
0.454010    0.239080    -0.045772    0.680240    0.615230    0.606990    0.012084    0.150730    -0.080492    0.014451    -0.021956    0.000364    0.275410
0.420150    0.100980    -0.071046    0.687300    0.521570    0.574720    -0.033855    -0.138090    -0.025274    0.007061    -0.093661    -0.032273    0.313290
0.438140    0.090978    -0.067163    0.748760    0.552190    0.548200    0.017993    -0.010006    0.003883    0.061461    0.030617    -0.026514    0.135373
0.425790    0.120440    -0.053193    0.720120    0.504740    0.561830    -0.012353    0.029460    0.013971    -0.028648    -0.047443    0.013633    0.134077
0.398890    -0.034916    0.048879    0.754900    0.550830    0.527560    -0.026901    -0.155350    0.102070    0.034781    0.046084    -0.034275    0.384807
0.356520    0.214260    -0.064651    0.710340    0.533010    0.501940    -0.042363    0.249180    -0.113530    -0.044554    -0.017817    -0.025621    0.481870
0.311760    0.100300    0.012497    0.651810    0.530200    0.451820    -0.044767    -0.113970    0.077149    -0.058530    -0.002814    -0.050122    0.333135
0.312880    0.151250    -0.071458    0.653330    0.558450    0.414650    0.001126    0.050956    -0.083955    0.001522    0.028250    -0.037171    0.194441
0.338410    0.215750    -0.079065    0.615200    0.577890    0.464560    0.025526    0.064497    -0.007607    -0.038133    0.019446    0.049916    0.191431
0.369060    0.032612    -0.041372    0.674780    0.567110    0.477900    0.030652    -0.183140    0.037693    0.059580    -0.010779    0.013341    0.324523
0.381240    0.282880    -0.218020    0.710810    0.570520    0.519150    0.012174    0.250260    -0.176650    0.036026    0.003403    0.041244    0.509511
0.373060    0.086313    -0.111220    0.609730    0.512900    0.526360    -0.008179    -0.196560    0.106810    -0.101070    -0.057619    0.007211    0.456331
0.358690    0.135990    -0.175840    0.852050    0.496810    0.509330    -0.014368    0.049682    -0.064619    0.242310    -0.016083    -0.017028    0.369034
0.334960    0.177490    -0.138510    0.887200    0.453160    0.518030    -0.023726    0.041493    0.037322    0.035158    -0.043657    0.008704    0.178918
0.288940    0.017250    -0.063046    1.372600    0.337630    0.432530    -0.046022    -0.160240    0.075467    0.485430    -0.115530    -0.085503    0.880747
0.250720    0.344760    -0.248230    1.319900    0.282480    0.411760    -0.038221    0.327510    -0.185190    -0.052712    -0.055148    -0.020768    0.663156
0.236290    0.204780    -0.094341    1.445100    0.242410    0.427720    -0.014432    -0.139980    0.153890    0.125220    -0.040077    0.015954    0.466452
0.256760    0.334220    -0.238700    1.126200    0.279140    0.432200    0.020475    0.129440    -0.144360    -0.318920    0.036736    0.004482    0.608524
0.272530    0.321380    -0.151890    0.763370    0.301220    0.345550    0.015765    -0.012841    0.086803    -0.362840    0.022081    -0.086651    0.526934
0.333250    0.091093    -0.045400    1.199800    0.322790    0.520990    0.060723    -0.230290    0.106490    0.436400    0.021563    0.175440    0.950278
0.329970    0.351950    -0.132730    1.264300    0.300240    0.593960    -0.003284    0.260850    -0.087331    0.064546    -0.022551    0.072973    0.491111
0.402560    -0.037705    0.288470    2.460700    0.324240    1.163300    0.072594    -0.389650    0.421200    1.196300    0.024001    0.569290    2.445288
0.350860    0.190000    0.079452    2.348700    0.324880    1.187800    -0.051698    0.227710    -0.209020    -0.111990    0.000648    0.024563    0.608100
0.357580    -0.080735    0.377090    2.281000    0.298080    1.245700    0.006719    -0.270740    0.297640    -0.067690    -0.026806    0.057896    0.708087
0.314600    0.069007    0.291390    1.866700    0.297130    1.036800    -0.042980    0.149740    -0.085702    -0.414310    -0.000949    -0.208930    0.823096
0.367030    0.245080    0.134570    1.748600    0.301660    0.960620    0.052426    0.176080    -0.156820    -0.118030    0.004528    -0.076165    0.558817
0.399780    0.237110    0.203220    1.948200    0.304380    1.013100    0.032755    -0.007976    0.068648    0.199610    0.002720    0.052436    0.331725
0.431530    0.246880    -0.203050    2.109500    0.345760    0.962360    0.031740    0.009771    -0.406270    0.161230    0.041383    -0.050690    0.668941
0.416180    0.180000    -0.008107    1.892800    0.326850    0.976840    -0.015342    -0.066876    0.194950    -0.216690    -0.018916    0.014482    0.495418
0.348280    -0.070131    -0.031596    1.684000    0.314970    0.808620    -0.067905    -0.250130    -0.023490    -0.208760    -0.011879    -0.168230    0.680900
0.357140    0.199420    0.096080    1.593500    0.344990    0.860630    0.008857    0.269550    0.127680    -0.090539    0.030019    0.052018    0.556648
0.323180    0.038425    0.087100    1.549100    0.324280    0.761540    -0.033952    -0.161000    -0.008980    -0.044345    -0.020707    -0.099095    0.347227
0.344500    0.199710    -0.046497    1.271600    0.319390    0.689170    0.021320    0.161290    -0.133600    -0.277520    -0.004884    -0.072371    0.625789
0.364760    0.224660    0.057334    1.303800    0.346500    0.780540    0.020252    0.024947    0.103830    0.032168    0.027101    0.091373    0.280534
0.306340    0.248520    -0.167060    1.744900    0.256000    0.769570    -0.058420    0.023856    -0.224400    0.441080    -0.090497    -0.010974    0.780156
0.351040    0.332480    -0.146410    2.939100    0.323710    1.077900    0.044701    0.083968    0.020649    1.194300    0.067716    0.308330    1.519603
0.313260    0.497700    -0.733350    4.134200    0.244600    1.113900    -0.037778    0.165210    -0.586940    1.195100    -0.079116    0.035980    1.933314
0.383960    0.407410    -0.829790    4.194000    0.287870    1.139700    0.070704    -0.090286    -0.096439    0.059848    0.043276    0.025868    0.369890
0.421980    0.440900    -0.864200    3.706300    0.293610    1.109600    0.038017    0.033493    -0.034409    -0.487730    0.005740    -0.030159    0.562795
0.447480    0.455560    -0.881380    2.742300    0.329740    1.009000    0.025502    0.014655    -0.017176    -0.963970    0.036130    -0.100560    1.017908
0.456240    0.246640    -0.675900    2.666400    0.353090    1.065100    0.008764    -0.208920    0.205470    -0.075967    0.023344    0.056039    0.558728
0.451990    0.514920    -0.870030    2.969500    0.350320    0.958200    -0.004260    0.268270    -0.194120    0.303080    -0.002766    -0.106870    0.826870
0.457090    0.328130    -0.657470    3.799500    0.311430    1.031200    0.005102    -0.186790    0.212550    0.830090    -0.038891    0.073050    1.226404
0.453980    0.350350    -0.472200    4.117800    0.239870    0.936760    -0.003111    0.022225    0.185270    0.318240    -0.071561    -0.094487    0.633231
0.457170    0.404950    -0.275230    4.032800    0.231850    1.005700    0.003194    0.054601    0.196970    -0.085024    -0.008016    0.068919    0.396097
0.447480    0.118420    -0.102240    3.733200    0.219010    1.009700    -0.009688    -0.286530    0.172990    -0.299560    -0.012848    0.004062    0.745356
0.456540    0.520000    -0.275410    3.360500    0.299010    0.988460    0.009057    0.401580    -0.173160    -0.372720    0.080002    -0.021286    0.997401
0.427870    0.251830    -0.388160    2.977700    0.314960    0.858650    -0.028667    -0.268170    -0.112760    -0.382800    0.015948    -0.129810    0.870846
0.457620    0.619750    -0.608100    2.907200    0.385360    0.771730    0.029745    0.367920    -0.219940    -0.070487    0.070401    -0.086920    0.816420
0.476570    0.152580    -0.318610    2.848100    0.442210    0.721180    0.018952    -0.467170    0.289490    -0.059136    0.056849    -0.050547    0.920909
0.569870    0.016332    0.062925    3.309900    0.504980    0.980160    0.093304    -0.136250    0.381530    0.461850    0.062773    0.258990    1.294859
0.597760    -0.299460    0.674670    3.832600    0.548410    1.149500    0.027885    -0.315790    0.611750    0.522740    0.043435    0.169340    1.597246
0.535900    -0.364540    0.756890    3.789900    0.437390    1.183900    -0.061854    -0.065079    0.082220    -0.042775    -0.111030    0.034407    0.373326
0.513270    0.018824    0.665910    3.640900    0.480730    1.143300    -0.022630    0.383360    -0.090986    -0.149000    0.043338    -0.040609    0.700252
0.393030    -0.028776    0.371360    3.196000    0.407540    0.927130    -0.120240    -0.047601    -0.294550    -0.444910    -0.073190    -0.216170    1.103153
0.406030    0.342530    0.086470    2.906100    0.517980    0.869370    0.013002    0.371310    -0.284880    -0.289860    0.110440    -0.057763    1.068964
0.311790    -0.022906    0.038400    2.840900    0.453140    0.715320    -0.094244    -0.365440    -0.048070    -0.065207    -0.064837    -0.154050    0.755661
0.291530    0.166710    -0.098251    2.603100    0.444680    0.635280    -0.020264    0.189620    -0.136650    -0.237800    -0.008460    -0.080041    0.631277
0.262160    -0.186800    0.026850    2.598600    0.385000    0.614100    -0.029362    -0.353510    0.125100    -0.004546    -0.059681    -0.021181    0.582472
0.286480    -0.027334    0.078359    2.506500    0.382990    0.645180    0.024313    0.159470    0.051509    -0.092072    -0.002014    0.031078    0.344544
0.313830    -0.185460    0.321310    2.461900    0.392220    0.698390    0.027353    -0.158130    0.242950    -0.044561    0.009236    0.053208    0.521837
0.333710    -0.040284    0.222970    2.530600    0.389130    0.681210    0.019882    0.145180    -0.098337    0.068649    -0.003090    -0.017177    0.341037
0.339380    0.005103    0.283870    2.473900    0.380450    0.680150    0.005669    0.045387    0.060893    -0.056710    -0.008685    -0.001059    0.169937
0.306150    -0.011916    0.006079    2.560300    0.353370    0.619720    -0.033233    -0.017019    -0.277790    0.086449    -0.027080    -0.060436    0.479805
0.319430    0.117920    0.067429    2.370600    0.362380    0.655900    0.013285    0.129840    0.061350    -0.189740    0.009013    0.036183    0.409446
0.312620    -0.101060    0.160470    2.263300    0.367990    0.668190    -0.006811    -0.218980    0.093041    -0.107270    0.005606    0.012294    0.428089
0.370570    0.162810    0.205770    2.121200    0.440400    0.698230    0.057944    0.263870    0.045303    -0.142100    0.072417    0.030031    0.580530
0.383350    -0.057147    0.279120    2.357000    0.401920    0.757210    0.012786    -0.219960    0.073348    0.235760    -0.038485    0.058980    0.596911
0.401810    0.190680    0.054024    2.213600    0.456230    0.677870    0.018461    0.247820    -0.225100    -0.143340    0.054309    -0.079335    0.733155
0.394840    0.016502    0.144540    1.673000    0.592370    0.572310    -0.006974    -0.174170    0.090513    -0.540670    0.136150    -0.105560    0.954350
0.532260    0.020024    -0.553990    2.622100    0.492570    0.666580    0.137420    0.003522    -0.698530    0.949130    -0.099808    0.094270    1.837076
0.495130    0.019648    -0.760110    3.000700    0.534350    0.686890    -0.037134    -0.000376    -0.206120    0.378630    0.041784    0.020316    0.628201
0.684750    -0.072889    -1.714200    6.065400    0.053245    1.149400    0.189620    -0.092537    -0.954060    3.064700    -0.481110    0.462530    4.734162
0.556920    0.047952    -1.512500    6.333800    -0.124850    1.182700    -0.127830    0.120840    0.201720    0.268400    -0.178090    0.033292    0.869071
0.701940    0.013358    -1.432400    6.853200    -0.297660    1.316200    0.145020    -0.034594    0.080077    0.519390    -0.172810    0.133460    0.980282
0.706850    0.292910    -1.187100    6.122900    -0.356180    1.283500    0.004909    0.279560    0.245310    -0.730260    -0.058522    -0.032710    1.246673
0.762970    0.453540    -1.176400    5.550300    -0.284960    1.253600    0.056125    0.160630    0.010627    -0.572690    0.071218    -0.029827    0.815382
0.802040    0.766950    -1.427200    5.504600    -0.284540    1.394500    0.039072    0.313410    -0.250800    -0.045654    0.000423    0.140910    0.766486
0.768100    0.689190    -1.417700    5.266700    -0.176580    1.378400    -0.033944    -0.077763    0.009553    -0.237890    0.107950    -0.016159    0.437070
0.754040    0.672660    -1.289900    5.032200    -0.064118    1.430200    -0.014060    -0.016524    0.127750    -0.234460    0.112470    0.051779    0.506375
0.732220    0.403740    -1.098400    5.086100    0.040582    1.352600    -0.021819    -0.268920    0.191520    0.053850    0.104700    -0.077521    0.688363
0.680520    0.198760    -0.879080    5.020700    0.035206    1.292800    -0.051702    -0.204980    0.219350    -0.065396    -0.005375    -0.059818    0.589949
0.681800    0.241520    -0.862370    4.935500    0.052210    1.238600    0.001286    0.042759    0.016709    -0.085188    0.017004    -0.054234    0.197238
0.661800    0.163670    -0.935880    4.851800    0.022507    1.199000    -0.020006    -0.077851    -0.073509    -0.083665    -0.029704    -0.039588    0.304880
0.696450    0.335200    -0.921010    4.662600    0.046283    1.262900    0.034648    0.171530    0.014867    -0.189240    0.023777    0.063897    0.462670
0.748110    0.132970    -0.648290    4.618600    0.105770    1.252100    0.051667    -0.202220    0.272720    -0.043980    0.059488    -0.010757    0.626344
0.784030    0.069162    -0.522110    4.561300    0.199600    1.301100    0.035921    -0.063812    0.126180    -0.057315    0.093831    0.048972    0.400554
0.850630    0.151360    -0.507310    4.513800    0.384200    1.261500    0.066593    0.082199    0.014798    -0.047512    0.184590    -0.039604    0.400701
0.799320    0.444880    -1.156300    4.442500    0.439660    1.249200    -0.051305    0.293510    -0.648950    -0.071320    0.055464    -0.012309    1.115173
0.788310    0.723560    -1.444600    4.131800    0.599370    1.276400    -0.011009    0.278680    -0.288370    -0.310640    0.159710    0.027220    1.012237
0.734010    0.841100    -1.566500    3.784200    0.522740    1.276400    -0.054303    0.117540    -0.121920    -0.347650    -0.076626    -0.000059    0.663951
0.689970    0.612360    -1.367400    3.507300    0.606050    1.326400    -0.044037    -0.228740    0.199190    -0.276930    0.083308    0.050011    0.829856
0.697350    0.663080    -1.201900    3.505500    0.637030    1.302600    0.007377    0.050723    0.165430    -0.001760    0.030982    -0.023784    0.272975
0.657370    0.371020    -1.196000    3.512500    0.641950    1.251400    -0.039985    -0.292070    0.005914    0.006994    0.004914    -0.051226    0.393023
0.695850    0.552980    -1.242100    3.563400    0.735760    1.200500    0.038483    0.181970    -0.046089    0.050933    0.093811    -0.050824    0.437242
0.669780    0.318650    -1.135700    3.332300    0.662500    1.129300    -0.026065    -0.234330    0.106380    -0.231150    -0.073253    -0.071287    0.694538
0.668100    0.318690    -1.091600    3.226300    0.695270    1.130300    -0.001686    0.000042    0.044163    -0.105950    0.032771    0.001066    0.167792
0.647040    0.381090    -0.998960    3.105200    0.687710    1.138200    -0.021057    0.062394    0.092595    -0.121120    -0.007563    0.007884    0.295271
0.626590    0.262690    -0.968730    3.099100    0.697870    1.140500    -0.020456    -0.118400    0.030227    -0.006129    0.010161    0.002275    0.185277
0.663110    0.532950    -1.019300    3.138000    0.756710    1.166500    0.036529    0.270270    -0.050604    0.038938    0.058840    0.026037    0.465334
0.678870    0.401280    -0.906160    3.081300    0.763840    1.168500    0.015752    -0.131670    0.113180    -0.056714    0.007132    0.001975    0.318018
0.704660    0.427670    -0.954350    3.055100    0.769420    1.185400    0.025795    0.026387    -0.048190    -0.026245    0.005571    0.016896    0.142851
0.707450    0.504970    -0.861260    2.979500    0.722830    1.179100    0.002794    0.077295    0.093091    -0.075533    -0.046586    -0.006327    0.285309
0.664910    0.306800    -0.911500    2.939400    0.716140    1.127100    -0.042547    -0.198170    -0.050234    -0.040131    -0.006692    -0.051935    0.377161
0.651560    0.482900    -0.898510    2.874600    0.713830    1.110800    -0.013344    0.176100    0.012987    -0.064826    -0.002307    -0.016340    0.275229
0.668270    0.315290    -0.820170    2.815500    0.763670    1.101400    0.016709    -0.167600    0.078333    -0.059091    0.049839    -0.009385    0.365931
0.670590    0.223170    -0.753900    2.754400    0.743190    1.147000    0.002315    -0.092122    0.066271    -0.061051    -0.020480    0.045575    0.271695
0.729920    0.376320    -0.717930    2.702900    0.704080    1.187000    0.059330    0.153150    0.035973    -0.051518    -0.039105    0.040063    0.362429
0.710560    0.162090    -0.679810    2.664500    0.714860    1.169600    -0.019359    -0.214230    0.038121    -0.038395    0.010774    -0.017417    0.329812
0.717100    0.400830    -0.750510    2.660600    0.684320    1.141400    0.006543    0.238740    -0.070696    -0.003932    -0.030541    -0.028197    0.370644
0.697490    0.310580    -0.711070    2.632900    0.743910    1.069200    -0.019611    -0.090242    0.039438    -0.027645    0.059596    -0.072268    0.288481
0.668100    0.270330    -0.729870    2.594900    0.661120    1.045900    -0.029389    -0.040253    -0.018800    -0.038016    -0.082791    -0.023277    0.214182
0.679640    0.410740    -0.629670    2.513800    0.693090    1.080900    0.011538    0.140410    0.100190    -0.081109    0.031967    0.035055    0.381365
0.661860    0.028589    -0.341340    2.400800    0.718610    1.112900    -0.017780    -0.382150    0.288340    -0.113030    0.025523    0.031940    0.837068
0.638720    -0.004897    -0.073059    2.390600    0.804990    1.178100    -0.023136    -0.033486    0.268280    -0.010218    0.086378    0.065265    0.466087
0.568710    -0.254970    0.361100    2.287000    0.845950    1.193900    -0.070013    -0.250080    0.434160    -0.103520    0.040963    0.015789    0.894183
0.591990    -0.327650    0.521000    2.171100    0.859790    1.217500    0.023281    -0.072677    0.159890    -0.115920    0.013837    0.023555    0.389674
0.627270    0.142310    0.425610    2.388000    0.942330    1.199600    0.035275    0.469960    -0.095391    0.216920    0.082538    -0.017887    0.877561
0.737150    -0.064222    0.383740    2.341500    1.007300    1.170100    0.109880    -0.206530    -0.041869    -0.046565    0.064930    -0.029483    0.481302
0.711370    0.377500    -0.058371    2.919500    1.054900    1.096800    -0.025775    0.441720    -0.442110    0.578070    0.047641    -0.073282    1.519518
0.665740    0.023100    -0.064538    2.771600    0.923760    1.085700    -0.045639    -0.354400    -0.006168    -0.147940    -0.131140    -0.011119    0.659392
0.613030    0.225070    -0.277070    2.871100    0.782540    1.084300    -0.052710    0.201970    -0.212530    0.099517    -0.141220    -0.001378    0.678502
0.613760    0.131600    -0.326510    2.746600    0.714220    1.134100    0.000736    -0.093461    -0.049437    -0.124540    -0.068324    0.049772    0.355366
0.655410    0.274060    -0.354200    2.671000    0.697860    1.128000    0.041652    0.142450    -0.027689    -0.075608    -0.016357    -0.006114    0.297373
0.657200    0.141780    -0.369620    2.726900    0.720660    1.121800    0.001783    -0.132280    -0.015421    0.055926    0.022801    -0.006223    0.223579
0.679230    0.319360    -0.365060    2.554100    0.692370    1.094400    0.022037    0.177580    0.004561    -0.172790    -0.028289    -0.027419    0.403565
0.670090    0.096836    -0.299840    2.407300    0.631460    1.013300    -0.009139    -0.222530    0.065218    -0.146780    -0.060916    -0.081076    0.548918
0.673180    0.242740    -0.282210    2.453200    0.662020    0.997350    0.003083    0.145900    0.017631    0.045859    0.030563    -0.015926    0.247267
0.649240    0.113360    -0.271780    2.558300    0.642700    0.928560    -0.023933    -0.129380    0.010423    0.105110    -0.019319    -0.068788    0.332358
0.611530    0.099390    -0.253980    2.852100    0.619140    0.970740    -0.037711    -0.013970    0.017805    0.293830    -0.023557    0.042175    0.383238
0.578240    0.134710    -0.051605    2.630100    0.644470    1.045000    -0.033293    0.035324    0.202370    -0.222060    0.025327    0.074212    0.551625
0.552270    -0.111650    0.146350    2.625900    0.759120    1.078800    -0.025972    -0.246360    0.197950    -0.004171    0.114650    0.033864    0.603497
0.544960    -0.144180    0.636760    2.253000    0.990480    1.155800    -0.007313    -0.032526    0.490410    -0.372910    0.231360    0.076953    1.124762
0.552460    -0.265100    0.766350    2.465000    1.212100    1.161600    0.007506    -0.120930    0.129590    0.212010    0.221570    0.005811    0.641476
0.598140    -0.097528    0.812890    2.328800    1.233100    1.191000    0.045681    0.167570    0.046542    -0.136170    0.021047    0.029373    0.422631
0.582680    0.117280    0.667590    2.360200    1.196400    1.152500    -0.015460    0.214810    -0.145300    0.031317    -0.036732    -0.038492    0.468594
0.593650    0.259800    0.504030    2.173800    1.126400    1.140200    0.010967    0.142520    -0.163550    -0.186390    -0.069989    -0.012275    0.551535
0.527580    0.143240    0.475580    2.058800    1.060100    1.043000    -0.066073    -0.116560    -0.028453    -0.114940    -0.066315    -0.097185    0.454117
0.503910    0.137010    0.440540    1.983800    1.041000    1.026400    -0.023663    -0.006232    -0.035036    -0.075047    -0.019030    -0.016552    0.161544
0.483040    -0.086803    0.461670    1.889400    0.976960    0.940000    -0.020870    -0.223810    0.021124    -0.094358    -0.064074    -0.086454    0.479476
0.465110    -0.148510    0.460370    1.836700    0.958500    0.912880    -0.017935    -0.061708    -0.001299    -0.052743    -0.018462    -0.027119    0.166702
0.459930    -0.048548    0.445300    1.808300    0.949140    0.869650    -0.005179    0.099962    -0.015068    -0.028375    -0.009357    -0.043224    0.190889
0.420380    -0.190350    0.452030    1.799300    0.921250    0.830680    -0.039546    -0.141810    0.006734    -0.009004    -0.027891    -0.038971    0.254282
0.392250    0.083303    0.355840    1.802700    0.860630    0.770890    -0.028138    0.273660    -0.096196    0.003425    -0.060618    -0.059788    0.506018
0.366450    0.038161    0.423480    1.742900    0.813060    0.724860    -0.025798    -0.045143    0.067637    -0.059825    -0.047566    -0.046035    0.272449
0.354130    -0.057552    0.388760    1.729700    0.789080    0.681640    -0.012318    -0.095712    -0.034716    -0.013166    -0.023980    -0.043220    0.212915
0.375420    0.207210    0.372290    1.736600    0.779660    0.726560    0.021292    0.264770    -0.016471    0.006825    -0.009423    0.044916    0.355964
0.398660    -0.061047    0.396740    1.777000    0.821890    0.758410    0.023242    -0.268260    0.024454    0.040444    0.042233    0.031852    0.415850
0.418010    0.273910    0.226840    1.855400    0.802380    0.815900    0.019345    0.334960    -0.169900    0.078424    -0.019510    0.057495    0.659819
0.436370    0.164960    0.303240    1.831700    0.831970    0.840870    0.018359    -0.108960    0.076395    -0.023687    0.029587    0.024972    0.272005
0.422070    0.047310    0.208680    1.821200    0.803170    0.797270    -0.014302    -0.117650    -0.094559    -0.010545    -0.028802    -0.043599    0.298854
0.436800    0.172160    0.254650    1.781200    0.809750    0.811930    0.014734    0.124850    0.045969    -0.040012    0.006581    0.014658    0.238992
0.449490    -0.114980    0.319250    1.769300    0.844900    0.795500    0.012691    -0.287140    0.064599    -0.011876    0.035149    -0.016436    0.419827
0.450880    0.017065    0.318760    1.781000    0.855480    0.815950    0.001393    0.132040    -0.000488    0.011699    0.010578    0.020452    0.171214
0.490650    -0.014218    0.410810    1.744700    0.918720    0.853710    0.039767    -0.031284    0.092053    -0.036316    0.063243    0.037761    0.282920
0.488060    -0.126840    0.409940    1.716800    0.941380    0.828860    -0.002593    -0.112620    -0.000874    -0.027935    0.022661    -0.024851    0.181890
0.532760    0.093267    0.356260    1.729300    0.995440    0.872950    0.044701    0.220110    -0.053674    0.012584    0.054062    0.044087    0.415047
0.542300    -0.063965    0.375400    1.728400    1.033100    0.875540    0.009540    -0.157230    0.019138    -0.000907    0.037699    0.002591    0.221822
0.553090    0.028795    0.251720    1.795500    1.045800    0.872340    0.010797    0.092760    -0.123680    0.067054    0.012697    -0.003197    0.299661
0.545810    0.003607    0.326200    1.755700    1.041600    0.854050    -0.007284    -0.025188    0.074480    -0.039799    -0.004234    -0.018289    0.161306
0.542820    -0.148980    0.310080    1.778000    1.015200    0.845820    -0.002990    -0.152580    -0.016122    0.022330    -0.026437    -0.008228    0.221378
0.518640    0.088993    0.358520    1.741600    0.973710    0.885050    -0.024179    0.237970    0.048436    -0.036372    -0.041454    0.039226    0.412799
0.524280    -0.193280    0.481570    1.844500    0.933580    0.946000    0.005639    -0.282270    0.123060    0.102900    -0.040128    0.060955    0.588969
0.521580    0.070137    0.456630    1.862300    0.924370    0.977480    -0.002700    0.263420    -0.024940    0.017802    -0.009217    0.031480    0.342099
0.521930    -0.181850    0.585320    2.012100    0.896820    0.971400    0.000347    -0.251980    0.128680    0.149800    -0.027547    -0.006082    0.541100
0.527100    -0.034096    0.570480    2.016100    0.921330    0.978470    0.005172    0.147750    -0.014838    0.003917    0.024511    0.007074    0.198813
0.521250    -0.046269    0.645950    2.101000    0.919310    0.999660    -0.005845    -0.012173    0.075471    0.084931    -0.002018    0.021188    0.187837
0.509040    0.036712    0.665680    2.132400    0.947060    0.993970    -0.012211    0.082981    0.019731    0.031454    0.027743    -0.005690    0.171505
0.509900    0.007694    0.662260    2.073700    0.961000    0.970020    0.000856    -0.029017    -0.003417    -0.058703    0.013945    -0.023950    0.117588
0.461040    0.124850    0.544770    2.041300    0.916910    0.872900    -0.048854    0.117160    -0.117500    -0.032473    -0.044093    -0.097123    0.435009
0.438600    -0.096479    0.597050    1.889000    0.876590    0.824570    -0.022447    -0.221330    0.052288    -0.152260    -0.040321    -0.048334    0.506318
0.400660    -0.017796    0.545170    1.802300    0.798430    0.787750    -0.037941    0.078683    -0.051888    -0.086703    -0.078160    -0.036814    0.344502
0.393960    -0.057742    0.670450    1.726900    0.782740    0.807050    -0.006699    -0.039946    0.125280    -0.075407    -0.015684    0.019299    0.268259
0.372090    -0.164830    0.683280    1.650200    0.737930    0.783370    -0.021865    -0.107090    0.012826    -0.076734    -0.044818    -0.023677    0.268490
0.386550    0.085309    0.653740    1.630000    0.785850    0.809530    0.014456    0.250140    -0.029531    -0.020173    0.047925    0.026154    0.376414
0.398320    -0.174760    0.750480    1.552600    0.837610    0.811700    0.011771    -0.260070    0.096735    -0.077360    0.051759    0.002171    0.483186
0.424460    0.062152    0.636800    1.531100    0.886470    0.748850    0.026142    0.236910    -0.113680    -0.021484    0.048865    -0.062850    0.492980
0.431240    0.085893    0.589440    1.530800    0.878970    0.754230    0.006779    0.023741    -0.047366    -0.000352    -0.007503    0.005383    0.089383
0.369700    0.054352    0.291080    1.653300    0.709350    0.581400    -0.061539    -0.031541    -0.298360    0.122520    -0.169630    -0.172840    0.797186
0.332830    0.338600    0.106350    1.688600    0.682690    0.694820    -0.036875    0.284250    -0.184730    0.035314    -0.026660    0.113420    0.658896
0.300580    -0.017371    0.180740    1.758100    0.720910    0.733870    -0.032243    -0.355970    0.074390    0.069463    0.038226    0.039055    0.590692
0.294440    0.125120    0.280660    1.695000    0.894700    0.905230    -0.006141    0.142490    0.099920    -0.063085    0.173790    0.171360    0.604816
0.311470    0.039362    0.460220    1.734200    1.026300    0.980710    0.017023    -0.085755    0.179570    0.039181    0.131570    0.075481    0.497268
0.324910    -0.184790    0.468980    1.755200    1.017500    0.971730    0.013449    -0.224150    0.008757    0.020998    -0.008737    -0.008986    0.280194
0.336440    0.111200    0.401640    1.734000    0.925900    0.925990    0.011525    0.295990    -0.067345    -0.021211    -0.091632    -0.045738    0.513212
0.367370    -0.299450    0.527510    1.678700    0.885320    0.888610    0.030934    -0.410660    0.125870    -0.055315    -0.040578    -0.037378    0.683741
0.335410    0.052681    0.544160    1.569500    0.808550    0.852730    -0.031961    0.352140    0.016656    -0.109180    -0.076772    -0.035877    0.594342
