Sub	dvars_nstd	tsnr	fd_mean	gsr_y	aqi
sub-104	-0.7119378213276518	0.5546242965023729	-1.2137916954097825	0.5966685475334461	-0.6642153350195333
sub-105	-0.3423772451835527	1.6510924363855568	-1.2047174810352876	-1.1138208715131086	-0.9609289408620459
sub-106	-1.0353046255540794	0.5811657384419974	-0.2958652078159029	-1.4749358165292534	-0.6932885453058203
sub-107	-0.6089551312417657	1.1671846706518334	-1.178991049312097	-0.35288045956587094	-1.2535315974937542
sub-108	-1.545884408798551	-0.10207679816158392	-0.6532643929181288	0.5269657559944869	-0.047714193229550186
sub-109	-0.17067466653508317	0.1813211781167406	-0.3797383021301399	-0.06291245131277604	-0.030833532808960364
sub-110	-1.0845859253524313	0.29653621101524624	-1.1838263282926895	1.876330161456199	-0.5579516718894402
sub-111	0.18121041611173505	-1.2045550412281412	0.8426074640735748	0.7159961894558031	0.45560974405617327
sub-112	-1.1991890537421175	0.8149450604224403	-0.8689347111341358	-0.6449666863577753	-0.6340100837464924
sub-113	-0.43855611023965313	0.10370602435349333	-0.6797865291051962	0.8190698631756305	0.14360420275892957
sub-115	-1.0951037747013077	1.093726687799835	-0.7197946586249263	0.15464362603759474	-0.9011130047755432
sub-116	-0.5493468148050703	-1.2537462425610837	0.3813941975478562	0.21848824655453597	1.6431049374302062
sub-117	-0.7953307618266852	0.8715417889593442	-0.7759447899069996	0.054022516775749596	-0.8583283029120098
sub-118	0.32380101886461654	-0.8158922401871755	1.4695264305872209	-0.35446747430786374	1.0988636083874754
sub-121	-0.9695840979904562	1.657540726564797	-1.0326218926787638	-0.5232736251754759	-1.179116749959728
sub-122	-0.8069717127603022	1.8147608848912478	-0.7461527918385364	-1.642782849430391	-1.2781535722059398
sub-124	-1.072175496741533	0.24191454416902075	-0.47652326613283663	-0.46949392784011407	-0.3761549250390623
sub-125	-1.3893238122487221	1.5849486222076252	-1.0114830183488586	0.08528056189418134	-1.1525952318101014
sub-127	0.24636543018556362	0.7119890064453155	-0.5496109003088873	0.4449449386337903	-0.6362096809312953
sub-128	0.412076883899674	-0.010467926812045425	0.7382439255238185	0.23377059787772478	-0.4551129073152468
sub-129	2.3969871023013534	-1.1583346618549275	2.4465750160138113	-0.5264113730929468	0.23771068174452006
sub-130	1.1304576448412733	-1.708625133588227	1.6350187214129492	-1.2005643683811245	2.4567468588559933
sub-131	1.4091256158925163	-2.0419494730510244	2.6252837689678423	2.4683135676013688	3.106875935833921
sub-132	0.3224369465098281	-0.42004741831956305	0.1580329155516241	-0.4575312530550053	0.011740567064068801
sub-133	0.1921616371006809	0.7719855603780211	0.416804194650312	-0.6243816712510696	-0.8966778029903067
sub-134	0.9724547273453231	-1.3707771156915083	0.8378415791136145	-0.5264030404843694	1.326560537940586
sub-135	0.9021394876567485	-1.5082817216122058	1.496513586453648	1.352082183245634	1.6778767722419876
sub-136	-0.2329212417163383	-0.0010249612710152831	-0.5696418308178887	0.4732067165845568	0.01579585364275744
sub-137	0.40192662077797936	0.15383132491115756	0.24217065313947803	0.9750983059816456	-0.27646475099441087
sub-140	1.34719875609938	-0.08486215569495092	0.40507868227124016	-0.029085706004312876	-0.4286905260861706
sub-141	-0.07277202244788161	1.1943973473254637	-0.4482872355708828	0.4385267468769584	-0.9169554716720507
sub-142	1.1953633958190422	-0.27426878282585104	0.4004652289240707	0.9381338127557115	-0.3361862798434544
sub-143	-0.39476985501722317	0.8525368294009978	-0.0018087677819709224	-2.128661031298623	-0.4734039512645042
sub-147	1.1368373132500316	-0.12910580363934201	-0.16664455299830075	-1.8584162641495061	-0.04610871598629828
sub-149	2.097414270382375	-1.3755541172553212	1.664704482174288	-0.8396423753323528	0.8236082685353728
sub-151	1.0296827061544704	-0.5699986101688537	1.0738223141533165	1.6608726862952778	-0.044391562141065655
sub-153	0.5877235269169097	-0.6087850767896531	0.36161516300907826	0.8929995440115468	0.19712764583986853
sub-154	1.4899050944002639	-0.5012751698249992	0.16142650583984877	-1.574993780328068	-0.043722268681248955
sub-155	-0.854350785726203	0.3478434476450495	-1.072943988253257	0.922693315465562	-0.36632126210269744
sub-156	0.4602854705276337	-1.1955049412190613	-0.0027605878241878756	-0.001178931898150925	1.323403745542935
sub-157	-0.8885304271575357	-0.683972073490067	-0.5445040321731003	-0.3241367790857047	0.7001746362986708
sub-158	-0.9559998261153186	-0.5686074797606367	-0.5169308565886579	0.7674090787631263	0.9734119114632954
sub-159	-1.0209084478078947	0.9401205584196968	-1.0625559624061838	0.11542377342334624	-0.6840350405700278
