Sub	dvars_nstd	tsnr	fd_mean	gsr_y	aqi
sub-104	-0.9259631327778439	0.4571232293984053	-1.0100821548170094	0.7394757512376635	-0.5132370587632047
sub-105	-0.6971942117831217	2.0283463514309767	-1.218686986230903	-1.1175671779222038	-1.0964423245825863
sub-106	-0.8482818145571874	0.9009055024443653	-0.1531434856686233	-1.4464521553781047	-1.1820441594517233
sub-107	-0.29245245101020834	0.95817311784234	-1.0019708300390853	-0.4256526174956154	-1.3752189665294583
sub-108	-1.6612739204386606	0.3014372272490887	-0.9550532117013955	0.5139188043363951	-0.14949680626229844
sub-109	-0.30428629902687404	0.9205833143935755	-0.7122836086759281	-0.17470772905900794	-0.6081332306234567
sub-110	-1.0889232877216686	0.048407306029357645	-1.30612147652034	1.8015513193621895	-0.2825163177184938
sub-111	0.4658965407055783	-1.4326205541703043	1.1706544914193153	0.9953838447427826	1.083839525520755
sub-112	-0.8180097411712003	0.8584422430007114	-0.6135733184689727	-0.6332028926151537	-0.7934975031522912
sub-113	-0.5582174077117336	0.6288510463861797	-0.6148662015887225	0.7585516116535095	-0.3305681529363313
sub-115	-0.8808194897850224	0.5321097573350202	-0.5032952739314414	0.25676292115624455	-0.45391482246360826
sub-116	-0.7361955396699755	-1.3260700284884146	0.03685821702257552	0.07421117585522508	2.203713693393424
sub-117	-0.5883137597891481	0.5837457699080346	-0.6791406390219488	0.1527798690175403	-0.6096593173647766
sub-118	0.22389819473564285	-0.7672167457450214	1.0104521992036815	-0.5878901690919481	0.936317240097171
sub-120	-0.6470367690473243	0.5475445916013962	-0.5372469654194827	0.158071000405044	0.12243083440066889
sub-121	-0.8718525837205537	1.3133826047327457	-0.8240207458593182	-0.5045779587038219	-1.1103391947086279
sub-122	-0.5328304811879658	1.9042301287452283	-0.7646389132543772	-1.637679889470391	-1.5029952628318686
sub-124	-1.0336129861230083	0.3501560586419764	-0.5825656039713126	-0.3660112023829013	-0.3693488366679989
sub-125	-0.8263717844979247	1.3934608485298376	-0.9089895650661196	0.15494060919106337	-1.2070741836182053
sub-126	-1.0205888538073375	0.7101979969725325	-1.1123870191536365	-0.7932264032620043	-0.87077648726641
sub-127	0.346618481847224	0.5654537065059116	-0.36030047571149193	0.48781472097920875	-0.5735554823762831
sub-128	0.44210079965767674	-0.3935604203752747	0.8070475276207163	0.40205683225097105	-0.06666710301064092
sub-129	2.4053272074676677	-1.950906077676888	2.662103544221597	-0.5432241377260962	2.0781950309906234
sub-130	0.6508082264215972	-1.6683238828677165	1.3397658055787771	-1.4124649464377301	2.2029333678196954
sub-132	0.03788454366845144	-0.5769055542396477	0.4564264184855678	-0.5407553220895455	0.1990985738557272
sub-133	0.005881815152501894	1.0343954880642299	0.23233653405417157	-0.6807812202056183	-1.1212005706574217
sub-134	0.6335424269306518	-1.5612790392905274	0.3563965226425052	-0.5668776886328156	1.9786673696328037
sub-135	-0.037466844916575766	-0.6443401500877732	0.8065841467365598	1.5569621046003241	0.04765561645871652
sub-136	-0.06599904621997227	-0.528310250018857	-0.6022308872225197	0.5393009284943437	1.0127425095505616
sub-137	0.49014527079072423	-0.04250937731116997	0.3160010334544942	0.881233225731605	0.09758186443107776
sub-138	2.424714531557271	-1.7136521739139932	2.9068211705994456	1.183668023650778	1.268346648206474
sub-140	1.3070033828134984	-0.6985107234177808	0.3856533149987353	-0.002557781916638082	0.42590008307304783
sub-141	0.01190364493870128	0.42862522551348375	0.12470280336235282	0.42470614894190284	-0.6844112657445494
sub-142	1.1681106727572823	-0.4646126221447097	0.8514143137301443	0.938932543400243	-0.08290965355894328
sub-143	-0.14809797708511432	0.4261471220944994	-0.133542933116878	-2.2094295629726846	-0.15844018988154396
sub-144	1.9776818954043058	-1.8538985918490916	1.761649260088092	1.8964799635695628	1.9138207550326627
sub-147	1.3651220654994407	-0.21946476152051417	0.2721703112381558	-1.839835340339203	0.1687039150857847
sub-149	1.686534971354238	-1.236533820729852	1.4215793864966164	-0.9597467534232557	0.4844258238336834
sub-151	1.396684786947971	-0.49603833412118964	1.1768280766063517	1.8712608015288974	-0.04430089684327139
sub-153	0.13047325058952414	-0.6407800570484372	-0.19406481733879974	0.4895106753643571	0.6433023472657357
sub-154	0.9172494994146353	0.12223205092752579	-0.3911433696007698	-1.5260971514996988	-0.6174941005313985
sub-155	-0.8569088859353209	0.5200359890141846	-0.7024481651941177	0.8089563913769026	-0.9711744373384108
sub-157	-0.8846761520264181	0.15085315406131525	-0.8653916437805952	-0.1693675277154655	-0.43371067936612967
sub-158	-0.8700952837425096	-0.4074110971120995	-0.4775280281731672	0.9852356943117289	0.7763273577549742
sub-159	-0.8921135049019026	0.9381044313063807	-0.8707287580328968	0.06634066718144079	-0.43487555215363743
