Sub	task	run	dvars_nstd	tsnr	fd_mean	gsr_y	aqi	Isoutlier_run
sub-121	sharedreward	02	21.68898427005	91.26539611816406	0.10835625974271189	0.0315244160592556	0.004365388905472637	False
sub-122	sharedreward	01	22.655404668838397	93.44853973388672	0.1485955784317942	0.019610406830906868	0.003954680251256281	False
sub-122	sharedreward	02	22.549658416130644	95.2672348022461	0.13331486188433864	0.019514502957463264	0.00369317425	False
sub-124	sharedreward	01	20.252784064328374	70.23641204833984	0.17293289219315136	0.03226425126194954	0.008256997722772278	False
sub-124	sharedreward	02	21.21412771144278	68.17263793945312	0.17303161275872234	0.03203889727592468	0.00867668608910891	False
sub-125	sharedreward	01	18.899061381313135	85.01606750488281	0.12503420724024736	0.03776882588863373	0.005127041457286432	False
sub-125	sharedreward	02	18.09752054838384	96.34927368164062	0.093843523901229	0.03843952715396881	0.003813401809045226	False
sub-126	sharedreward	01	30.70110062457712	34.40864944458008	0.3387700895479647	0.022388111799955368	0.033996393564356436	True
sub-126	sharedreward	02	24.413587546400013	56.146812438964844	0.22192004864032505	0.02232489548623562	0.01047963736318408	False
sub-127	sharedreward	01	29.654420948200013	80.35585021972656	0.16631741167252673	0.042107000946998596	0.006315059004975125	False
sub-127	sharedreward	02	30.39784213074998	73.08830261230469	0.16228415785403288	0.041819583624601364	0.00794143223880597	False
sub-128	sharedreward	01	30.705465316599987	62.615238189697266	0.3200660750068737	0.039719484746456146	0.008787944129353234	False
sub-128	sharedreward	02	31.682565670150026	67.72148132324219	0.3144824639379356	0.03967539593577385	0.007332888855721393	False
sub-129	sharedreward	01	42.15619415035176	49.71126937866211	0.48245253848274067	0.03183973953127861	0.010259151699999998	False
sub-129	sharedreward	02	48.209924555100024	43.91149139404297	0.5579326750736224	0.03124198690056801	0.012994110597014923	False
sub-130	sharedreward	01	38.87506187980102	37.337703704833984	0.4742995833386267	0.02447343058884144	0.023532918663366337	False
sub-130	sharedreward	02	33.63882757587066	38.68428421020508	0.3732896846926686	0.024141283705830574	0.02256471400990099	False
sub-131	sharedreward	01	35.127851429203986	33.30049133300781	0.48791947725331836	0.061970651149749756	0.026514824455445545	False
sub-131	sharedreward	02	41.313972331094526	32.060279846191406	0.5949203672739294	0.06537649035453796	0.02627570920792079	False
sub-132	sharedreward	01	29.36991391180002	61.41743087768555	0.25383578545705077	0.032503772526979446	0.009602752885572139	False
sub-132	sharedreward	02	31.754607013819097	55.819087982177734	0.24287594411810215	0.032056089490652084	0.0113242089	False
sub-133	sharedreward	01	29.245156765100024	79.7029800415039	0.2756784568883121	0.03071625903248787	0.005500148457711442	False
sub-133	sharedreward	02	30.043082599550004	75.6601333618164	0.28250781704127725	0.03026307001709938	0.006074894726368159	False
sub-134	sharedreward	01	35.41051522255	43.8188362121582	0.307870789640207	0.03166439011693001	0.016689614825870648	False
sub-134	sharedreward	02	34.87626116547263	43.009056091308594	0.35033849092372416	0.03141751512885094	0.017773058861386137	False
sub-135	sharedreward	01	31.63059146390001	37.54118347167969	0.41518058536912256	0.05195652320981026	0.022754742288557218	False
sub-135	sharedreward	02	37.66506405340001	44.88869094848633	0.39950495357744087	0.051436807960271835	0.01532463592039801	False
sub-136	sharedreward	01	27.022102337014925	62.66899871826172	0.15514498238585994	0.042434412986040115	0.011246887376237625	False
sub-136	sharedreward	02	26.274427195621882	67.9697494506836	0.16869797432120429	0.04209865629673004	0.009721822475247527	False
sub-137	sharedreward	01	31.252197151940297	60.15745544433594	0.2703300164505512	0.04763389751315117	0.01082480099009901	False
sub-137	sharedreward	02	30.99276189666666	75.43429565429688	0.24636974695602967	0.047669533640146255	0.00713516589108911	False
sub-138	sharedreward	01	59.23567913964998	29.903711318969727	0.8863018325631202	0.051354214549064636	0.02787440447761194	True
sub-138	sharedreward	02	65.63539131164997	32.91404342651367	0.9178212600686944	0.0519111193716526	0.02335389119402985	True
sub-140	sharedreward	01	38.016943874300004	66.38949584960938	0.2744682750915483	0.037275638431310654	0.007735145721393035	False
sub-140	sharedreward	02	37.551996518592986	61.5677604675293	0.2809324480870597	0.03647846728563309	0.00865769845	False
sub-141	sharedreward	01	26.771943641515154	81.70214080810547	0.17391480512058397	0.04169386625289917	0.006057516482412061	False
sub-141	sharedreward	02	28.781951923718573	87.1716079711914	0.17875754283156362	0.042094986885786057	0.00530877365	False
sub-142	sharedreward	01	34.30771759055001	58.34700393676758	0.26402973674086505	0.047324128448963165	0.009531784029850745	False
sub-142	sharedreward	02	39.121043871658294	63.55217361450195	0.2902749994974398	0.04718606173992157	0.00781336605	False
sub-143	sharedreward	01	25.153412432249997	75.25172424316406	0.22091224731417342	0.014212492853403091	0.009065660597014925	False
sub-143	sharedreward	02	25.86179744265001	82.68778228759766	0.23782697354206778	0.014485695399343967	0.006866871094527363	False
sub-144	sharedreward	01	39.83356797575756	38.56825637817383	0.35960824004897063	0.087323397397995	0.019466713567839196	True
sub-144	sharedreward	02	39.70786500904999	36.90185546875	0.3841453875818278	0.08877810090780258	0.02093777895522388	True
sub-145	sharedreward	01	77.6474142689552	26.044857025146484	1.4201284524050328	0.06488872319459915	0.04767161732673268	True
sub-145	sharedreward	02	93.64163257609998	27.19561004638672	1.766385401620992	0.049066778272390366	0.05294784527363184	True
sub-147	sharedreward	01	35.915378982462286	59.13075256347656	0.21259724016956366	0.017689207568764687	0.01189559775	False
sub-147	sharedreward	02	36.688434400600016	67.41139221191406	0.20698305692676866	0.01680830866098404	0.008435821492537313	False
sub-149	sharedreward	01	47.389187874527366	36.70203399658203	0.5372414689364684	0.028727276250720024	0.01824315881188119	False
sub-149	sharedreward	02	38.75433431655	49.97306823730469	0.31740004470328237	0.027632657438516617	0.011041758855721394	False
sub-151	sharedreward	01	34.64633895378789	55.360862731933594	0.34091499089243266	0.05471364036202431	0.010460394321608038	False
sub-151	sharedreward	02	36.44708823195979	57.07954025268555	0.3733546384610493	0.055306192487478256	0.009888702550000001	False
sub-152	sharedreward	01	61.84811631024876	42.703067779541016	0.5411348541555533	0.04444784298539162	0.015433382326732673	True
sub-152	sharedreward	02	63.418312226130666	36.993953704833984	0.6062331431050061	0.04347741976380348	0.01907261315	True
sub-153	sharedreward	01	30.73889834394999	57.58101272583008	0.20225585608347746	0.04695916548371315	0.010973428606965173	False
sub-153	sharedreward	02	34.12494093894998	53.61882400512695	0.34281953249081115	0.04658246412873268	0.011862042437810947	False
sub-154	sharedreward	01	37.147502803065336	66.12698364257812	0.19071709463239045	0.02100582979619503	0.00758298	False
sub-154	sharedreward	02	40.43293937664996	48.511505126953125	0.30680082725831187	0.01957380212843418	0.012773007064676618	False
sub-155	sharedreward	01	23.53487902625	56.063255310058594	0.11189801317663979	0.04583796486258507	0.01291379368159204	False
sub-155	sharedreward	02	21.002357450149237	85.73387908935547	0.09237885061350391	0.04834087938070297	0.004121125	False
sub-156	sharedreward	01	31.045278463349995	49.17440414428711	0.23159564700531923	0.03811100125312805	0.014410222189054725	False
sub-156	sharedreward	02	32.022271452249996	43.259483337402344	0.2269174563945856	0.03624197095632553	0.0200199531840796	False
sub-157	sharedreward	01	20.932726077799998	64.76128387451172	0.1275890241733215	0.03446962311863899	0.0076647927363184066	False
sub-157	sharedreward	02	23.12273495238806	44.03373336791992	0.20222574951105332	0.032952822744846344	0.020349409455445545	False
sub-158	sharedreward	01	20.65884504765001	61.39652633666992	0.1280326596366559	0.0459461472928524	0.012872598258706468	False
sub-158	sharedreward	02	22.4456083526368	51.08837127685547	0.20833248706964932	0.04490036889910698	0.01795450693069307	False
sub-159	sharedreward	01	20.85057073608041	82.21923828125	0.09854605863810047	0.038023583590984344	0.006549417000000001	False
sub-159	sharedreward	02	21.338970193819083	78.52159118652344	0.10819861826451542	0.03883162885904312	0.007214725250000001	False
