X	Y	Z	RotX	RotY	RotZ	XDt	YDt	ZDt	RotXDt	RotYDt	RotZDt
0.028825	-0.0056187	0.31561	0.059932	-0.03915	0.068415	-0.0010586	0.10551	-0.01428	0.067945	-0.010925	0.01595
0.015145	-0.15482	0.3589	0.026403	-0.071022	0.053651	-0.01368	-0.1492	0.043299	-0.033528	-0.031872	-0.014764
-0.013325	-0.071365	0.27879	-0.12791	-0.10096	0.039499	-0.02847	0.083451	-0.080111	-0.15432	-0.029939	-0.014151
-0.049608	-0.071391	0.24864	-0.248	-0.098455	0.025392	-0.036283	-2.6252e-05	-0.030149	-0.12009	0.0025066	-0.014107
-0.053483	-0.093039	0.2575	-0.38486	-0.10606	0.0092796	-0.0038759	-0.021647	0.0088578	-0.13686	-0.0076028	-0.016113
-0.063251	0.053303	0.21457	-0.30904	-0.11133	-0.0056114	-0.0097675	0.14634	-0.042937	0.075812	-0.0052751	-0.014891
-0.040852	-0.046627	0.28876	-0.30826	-0.14264	-0.0065024	0.022399	-0.099929	0.074198	0.00078617	-0.031311	-0.00089103
-0.040632	-0.019447	0.26129	-0.25964	-0.14104	-0.013062	0.00021969	0.02718	-0.027473	0.048617	0.001605	-0.0065598
-0.031839	-0.12644	0.26927	-0.25113	-0.14765	-0.0037728	0.0087926	-0.10699	0.0079799	0.0085079	-0.0066084	0.0092895
-0.019562	-0.16796	0.22001	-0.21558	-0.10009	0.0051142	0.012277	-0.041519	-0.049256	0.035552	0.047561	0.008887
-0.0256	-0.023585	0.10425	-0.20799	-0.096667	-0.030056	-0.0060381	0.14437	-0.11576	0.0075918	0.00342	-0.03517
-0.034887	-0.16809	0.23687	-0.29197	-0.14675	-0.0034501	-0.0092872	-0.1445	0.13261	-0.083985	-0.050084	0.026606
-0.044271	-0.1602	0.26139	-0.38813	-0.15759	-0.024052	-0.009384	0.0078902	0.02452	-0.096154	-0.010836	-0.020601
-0.06752	-0.24573	0.5584	-0.58338	-0.24189	0.020216	-0.023249	-0.085537	0.29702	-0.19525	-0.084299	0.044267
-0.074509	-0.11701	0.51108	-0.55306	-0.20489	0.013768	-0.0069892	0.12873	-0.047324	0.030326	0.036995	-0.0064477
-0.10169	0.068635	0.54183	-0.62677	-0.23569	-0.014006	-0.027178	0.18564	0.030746	-0.073713	-0.030795	-0.027774
-0.10654	0.093727	0.56353	-0.58563	-0.27167	0.021948	-0.0048552	0.025092	0.021699	0.041142	-0.035979	0.035954
-0.098751	0.012391	0.41211	-0.52514	-0.29295	0.019662	0.0077915	-0.081336	-0.15142	0.060484	-0.021288	-0.0022859
-0.066676	-0.093351	0.45863	-0.54536	-0.33736	0.069354	0.032075	-0.10574	0.046519	-0.020212	-0.044409	0.049692
-0.040101	-0.12368	0.093847	-0.36088	-0.2874	0.045482	0.026575	-0.03033	-0.36478	0.18448	0.049967	-0.023872
-0.033351	-0.17336	0.11133	-0.39761	-0.25558	0.0049207	0.0067502	-0.049681	0.017484	-0.03673	0.031812	-0.040562
-0.041093	-0.13699	-0.023723	-0.2806	-0.21268	-0.022901	-0.0077422	0.036373	-0.13505	0.11701	0.042902	-0.027822
-0.054481	0.025942	0.035317	-0.31117	-0.2047	-0.038251	-0.013388	0.16293	0.05904	-0.030573	0.0079802	-0.01535
-0.060698	0.093556	0.033551	-0.29797	-0.2096	-0.037472	-0.0062171	0.067615	-0.0017661	0.013204	-0.004898	0.0007787
-0.041596	0.28244	0.014373	-0.36532	-0.21108	-0.023574	0.019102	0.18888	-0.019178	-0.067355	-0.001479	0.013898
-0.031801	0.15926	0.048784	-0.39801	-0.1973	-0.044297	0.0097951	-0.12318	0.034411	-0.032693	0.013778	-0.020723
-0.023797	0.093576	0.015413	-0.42464	-0.17135	-0.03868	0.0080041	-0.065685	-0.033371	-0.02663	0.02595	0.0056167
-0.01533	-0.010305	0.036046	-0.39818	-0.16135	-0.06134	0.0084663	-0.10388	0.020633	0.026461	0.010001	-0.02266
-0.034405	-0.040787	-0.01494	-0.41602	-0.16412	-0.059623	-0.019075	-0.030481	-0.050986	-0.017836	-0.0027651	0.0017171
-0.018965	-0.15487	0.089129	-0.4449	-0.17161	-0.059364	0.01544	-0.11408	0.10407	-0.02888	-0.0074967	0.00025883
-0.024012	0.039023	0.02228	-0.47414	-0.17386	-0.061613	-0.0050473	0.19389	-0.066849	-0.029244	-0.0022473	-0.0022482
-0.016942	-0.11743	0.16212	-0.50491	-0.16774	-0.060859	0.0070701	-0.15646	0.13984	-0.030765	0.0061172	0.00075405
-0.014097	0.084995	0.058761	-0.48971	-0.17537	-0.068888	0.0028452	0.20243	-0.10336	0.0152	-0.0076288	-0.0080296
-0.029271	0.079342	0.087095	-0.53027	-0.19682	-0.078698	-0.015174	-0.0056524	0.028333	-0.040559	-0.021453	-0.0098103
-0.030551	-0.024647	0.044312	-0.37918	-0.17618	-0.074926	-0.0012801	-0.10399	-0.042782	0.15109	0.020647	0.0037725
-0.041572	0.19917	-0.051857	-0.287	-0.17419	-0.063242	-0.011021	0.22382	-0.09617	0.092182	0.0019907	0.011684
-0.019621	0.0025351	0.048639	-0.032239	-0.11793	-0.038737	0.021952	-0.19664	0.1005	0.25476	0.056251	0.024505
-0.015592	0.15531	-0.023672	0.0022651	-0.11496	-0.0023132	0.0040288	0.15278	-0.072311	0.034504	0.0029763	0.036424
-0.0044927	0.11778	0.11208	-0.016407	-0.11062	0.019633	0.011099	-0.037534	0.13575	-0.018672	0.0043417	0.021947
-0.0096981	0.08305	0.019019	-0.039295	-0.14061	-0.018319	-0.0052054	-0.034727	-0.093061	-0.022888	-0.02999	-0.037953
-0.012734	0.1422	-0.057047	-0.1163	-0.15506	-0.043414	-0.0030364	0.059149	-0.076066	-0.077001	-0.014449	-0.025095
-0.0035965	0.17553	-0.26915	0.054039	-0.16065	-0.11018	0.009138	0.033326	-0.21211	0.17034	-0.0055895	-0.066771
-0.0092814	0.081903	-0.3184	0.021604	-0.13226	-0.098452	-0.005685	-0.093622	-0.049243	-0.032434	0.028383	0.011733
-0.011683	0.03792	-0.28481	0.15946	-0.11466	-0.079515	-0.0024011	-0.043984	0.033585	0.13786	0.017604	0.018937
-0.021166	0.026338	-0.14717	0.07999	-0.10763	-0.078668	-0.009483	-0.011582	0.13764	-0.079472	0.00703	0.0008466
-0.025691	-0.069541	-0.07736	0.095734	-0.11857	-0.066523	-0.0045259	-0.095879	0.069812	0.015744	-0.01094	0.012145
-0.031504	0.15842	-0.059645	-0.00090786	-0.12741	-0.066586	-0.0058121	0.22796	0.017715	-0.096641	-0.0088401	-6.2671e-05
-0.010661	-0.0014379	0.17622	-0.12474	-0.13413	-0.066353	0.020842	-0.15985	0.23587	-0.12384	-0.0067224	0.00023238
0.057542	0.1953	-0.079357	0.068092	-0.10958	-0.060603	0.068204	0.19673	-0.25558	0.19284	0.024553	0.0057507
0.081861	0.26586	-0.24201	-0.0060014	0.021883	0.010588	0.024319	0.070561	-0.16265	-0.074094	0.13146	0.07119
0.15344	0.54645	-1.1623	0.46896	0.18387	0.060564	0.071583	0.28059	-0.92031	0.47496	0.16198	0.049976
0.065342	0.4465	-1.4559	0.20872	0.31088	0.19414	-0.088102	-0.099945	-0.29358	-0.26024	0.12701	0.13358
0.097707	0.55417	-1.6819	0.36598	0.36732	0.16197	0.032365	0.10767	-0.22597	0.15726	0.056447	-0.032171
0.049233	0.081769	-1.2268	0.04836	0.19539	0.12593	-0.048474	-0.4724	0.45503	-0.31762	-0.17194	-0.036045
0.049103	0.12833	-0.74362	-0.055308	0.13094	0.06639	-0.00013047	0.046563	0.48322	-0.10367	-0.064449	-0.059536
0.086539	0.089942	-0.71111	0.11953	0.08219	0.056886	0.037436	-0.03839	0.032514	0.17484	-0.048751	-0.0095044
0.107	0.20067	-0.72535	0.094069	0.16839	0.075227	0.02046	0.11073	-0.014245	-0.025459	0.086204	0.018341
0.20561	0.55055	-1.3389	0.53964	0.36691	0.11167	0.098616	0.34987	-0.61352	0.44557	0.19852	0.036438
0.24493	0.43701	-1.297	0.29101	0.43888	0.11914	0.039316	-0.11354	0.041829	-0.24863	0.071966	0.0074765
0.20564	0.45051	-1.1149	0.28512	0.42901	0.15707	-0.039292	0.013495	0.18214	-0.005889	-0.0098649	0.03793
0.18774	0.18061	-0.68588	-0.030729	0.3239	0.18403	-0.017898	-0.26989	0.42902	-0.31585	-0.10511	0.026955
0.15333	0.16935	-0.25173	-0.11009	0.17791	0.18562	-0.034412	-0.011262	0.43415	-0.079361	-0.14599	0.0015899
0.17931	-0.060521	-0.075761	-0.16868	0.12	0.18574	0.025983	-0.22987	0.17597	-0.05859	-0.057912	0.00012808
0.16948	0.23083	-0.10596	-0.14308	0.12435	0.16106	-0.0098339	0.29135	-0.030202	0.025604	0.0043501	-0.02469
0.15031	-0.0083815	-0.10765	-0.13483	0.13127	0.14429	-0.019169	-0.23921	-0.0016894	0.0082436	0.0069151	-0.016766
0.11707	0.39005	-0.37899	-0.049778	0.16289	0.14042	-0.033238	0.39843	-0.27134	0.085056	0.031624	-0.003865
0.12927	0.16752	-0.31761	-0.050812	0.18385	0.1377	0.012201	-0.22253	0.061384	-0.0010343	0.020956	-0.0027273
0.13375	0.34476	-0.36767	-0.04549	0.18977	0.13657	0.0044825	0.17724	-0.050062	0.0053226	0.0059276	-0.0011274
0.13819	0.25193	-0.22854	-0.075478	0.18817	0.12979	0.0044343	-0.092833	0.13913	-0.029988	-0.0016038	-0.0067804
0.14503	0.17129	-0.23893	-0.073953	0.17477	0.1352	0.0068386	-0.080644	-0.01039	0.0015244	-0.013395	0.0054157
0.15809	0.33021	-0.28224	-0.019019	0.18847	0.12703	0.013065	0.15892	-0.043311	0.054934	0.013693	-0.0081753
0.17479	0.10381	-0.26982	-0.027786	0.20302	0.1489	0.016699	-0.2264	0.01242	-0.0087673	0.014549	0.021868
0.1845	0.28337	-0.37137	0.054379	0.25186	0.12485	0.0097064	0.17956	-0.10155	0.082165	0.048841	-0.024049
0.14722	0.19043	-0.32076	-0.014523	0.20792	0.14176	-0.037282	-0.092938	0.050607	-0.068902	-0.043934	0.016914
0.14043	0.16781	-0.32607	-0.0059442	0.21181	0.12995	-0.0067864	-0.022621	-0.0053083	0.0085792	0.0038906	-0.011812
0.12499	0.28095	-0.3137	-0.061063	0.17302	0.13613	-0.015438	0.11314	0.012376	-0.055119	-0.038795	0.0061793
0.15219	0.20319	-0.2132	-0.10121	0.18837	0.14048	0.027194	-0.077755	0.10049	-0.040143	0.01535	0.0043461
0.1605	0.16395	-0.1851	-0.12192	0.19882	0.1301	0.0083164	-0.039241	0.0281	-0.02071	0.010453	-0.010371
0.16194	0.29473	-0.19274	-0.13162	0.20875	0.12657	0.0014376	0.13078	-0.0076377	-0.0097052	0.0099273	-0.0035315
0.15296	0.11827	-0.15743	-0.15251	0.20783	0.11383	-0.0089791	-0.17646	0.035314	-0.020886	-0.00092067	-0.012742
0.13647	0.30303	-0.3006	-0.12214	0.20669	0.091573	-0.01649	0.18476	-0.14317	0.03037	-0.0011374	-0.022258
0.13086	0.24401	-0.25671	-0.12771	0.19575	0.09875	-0.0056102	-0.059022	0.04389	-0.0055702	-0.01094	0.0071765
0.1209	0.16322	-0.29585	-0.14695	0.1856	0.083349	-0.0099584	-0.080793	-0.039139	-0.019242	-0.010153	-0.015401
0.12131	0.32695	-0.28025	-0.14323	0.18054	0.10867	0.00041225	0.16373	0.015593	0.0037234	-0.0050555	0.025323
0.13382	0.078426	-0.1735	-0.19471	0.17564	0.1154	0.012508	-0.24852	0.10675	-0.051488	-0.0048991	0.0067323
0.13295	0.3164	-0.29243	-0.17246	0.19233	0.11677	-0.00087516	0.23797	-0.11893	0.022255	0.016688	0.0013692
0.13784	0.040066	-0.1846	-0.20325	0.18722	0.1146	0.0048942	-0.27633	0.10783	-0.03079	-0.0051117	-0.0021709
0.11649	0.27668	-0.39692	-0.2113	0.2038	0.095926	-0.021349	0.23662	-0.21232	-0.0080493	0.016584	-0.018676
0.11403	0.10384	-0.27671	-0.26946	0.19556	0.10774	-0.002462	-0.17284	0.12021	-0.058157	-0.0082451	0.011815
0.11774	0.25072	-0.34498	-0.29982	0.21741	0.11224	0.0037072	0.14688	-0.06827	-0.030367	0.021853	0.0044978
0.11839	0.30026	-0.27057	-0.35971	0.22029	0.12333	0.00065541	0.049539	0.074416	-0.059885	0.0028828	0.01109
0.1174	0.21721	-0.24308	-0.31951	0.20218	0.10233	-0.00099591	-0.08305	0.027492	0.0402	-0.018114	-0.021
0.12238	0.43507	-0.25523	-0.37629	0.19704	0.11639	0.0049837	0.21786	-0.01215	-0.056786	-0.0051417	0.014058
0.1296	0.28664	-0.30169	-0.35153	0.21977	0.085103	0.0072227	-0.14843	-0.046463	0.024766	0.022737	-0.031283
0.15632	0.37545	-0.35463	-0.40834	0.27893	0.10795	0.02672	0.088815	-0.052939	-0.056817	0.059158	0.022851
0.14371	0.37529	-0.51555	-0.38186	0.33965	0.07777	-0.012616	-0.00016555	-0.16092	0.026489	0.06072	-0.030184
0.13789	0.11847	-0.39012	-0.34984	0.3176	0.1013	-0.0058205	-0.25682	0.12543	0.03202	-0.022057	0.023534
0.095429	0.30186	-0.40437	-0.30538	0.27278	0.099156	-0.042457	0.1834	-0.014248	0.044452	-0.044818	-0.0021482
0.1038	0.015004	-0.19472	-0.31561	0.20296	0.10923	0.0083717	-0.28686	0.20965	-0.010222	-0.069823	0.010078
0.096034	0.1914	-0.23045	-0.30694	0.20021	0.10192	-0.0077669	0.1764	-0.035731	0.0086653	-0.0027448	-0.0073138
0.14169	0.090594	-0.22721	-0.27623	0.20827	0.087961	0.04566	-0.10081	0.0032339	0.030708	0.0080626	-0.013958
0.15042	0.064403	-0.28353	-0.24279	0.24958	0.09022	0.0087223	-0.026191	-0.056313	0.033442	0.041307	0.0022583
0.1614	0.30253	-0.375	-0.15093	0.28192	0.087051	0.010985	0.23813	-0.091474	0.09186	0.032337	-0.0031682
0.14928	0.16418	-0.29419	-0.2152	0.29726	0.093973	-0.012123	-0.13836	0.080808	-0.064267	0.015341	0.0069213
0.1377	0.40004	-0.34412	-0.19057	0.32567	0.093855	-0.011577	0.23586	-0.049928	0.024627	0.028414	-0.00011759
0.13254	0.21905	-0.19776	-0.26648	0.31495	0.10567	-0.0051651	-0.18099	0.14636	-0.075905	-0.010722	0.011816
0.15808	0.16764	-0.12934	-0.27867	0.32903	0.13108	0.02554	-0.05141	0.068417	-0.012198	0.014078	0.025412
0.14877	0.26771	-0.15373	-0.26754	0.31957	0.13463	-0.0093048	0.10007	-0.02439	0.011135	-0.00946	0.0035504
0.17605	0.044557	-0.073185	-0.28678	0.32621	0.13795	0.027281	-0.22315	0.080548	-0.019243	0.0066444	0.0033121
0.1113	0.30515	-0.3059	-0.23104	0.28073	0.098487	-0.064748	0.26059	-0.23272	0.055736	-0.045484	-0.039458
0.10719	0.030466	-0.22331	-0.26872	0.25739	0.09505	-0.0041177	-0.27468	0.082596	-0.03768	-0.023342	-0.0034373
0.068583	0.25417	-0.31781	-0.25935	0.21755	0.10089	-0.038603	0.22371	-0.094506	0.009371	-0.039836	0.0058447
0.087422	0.0080788	-0.20362	-0.28797	0.21394	0.1147	0.018839	-0.24609	0.1142	-0.028618	-0.0036148	0.013807
0.10393	0.26224	-0.22175	-0.29077	0.22745	0.14463	0.016505	0.25416	-0.01814	-0.0027945	0.013516	0.029925
0.12192	0.054777	-0.14886	-0.30011	0.23327	0.13915	0.01799	-0.20746	0.072895	-0.0093464	0.0058193	-0.0054778
0.14538	0.28161	-0.15569	-0.32035	0.25953	0.15855	0.023464	0.22684	-0.006829	-0.02024	0.026254	0.019401
0.15686	0.20124	-0.10857	-0.32811	0.27507	0.14868	0.011476	-0.080376	0.047123	-0.0077633	0.015549	-0.0098663
0.15589	0.21422	-0.13895	-0.33329	0.28177	0.14343	-0.00097153	0.012981	-0.030384	-0.005178	0.0066915	-0.0052584
0.13684	0.36811	-0.22031	-0.323	0.27415	0.1354	-0.019042	0.15389	-0.081362	0.01029	-0.0076169	-0.0080271
0.11874	0.12847	-0.20302	-0.3332	0.25512	0.1232	-0.018104	-0.23964	0.017289	-0.010194	-0.01903	-0.012198
0.10965	0.34666	-0.27165	-0.29753	0.24649	0.12454	-0.0090853	0.21819	-0.068628	0.035668	-0.0086259	0.0013374
0.11391	0.075775	-0.17497	-0.30227	0.24555	0.11061	0.0042608	-0.27088	0.096678	-0.0047426	-0.00094621	-0.013925
0.11611	0.19747	-0.23071	-0.28333	0.24189	0.10786	0.002196	0.12169	-0.055742	0.018939	-0.003655	-0.0027506
0.13192	0.098035	-0.13854	-0.30825	0.26789	0.10326	0.01581	-0.099432	0.092171	-0.024923	0.025993	-0.0045984
0.13086	0.13508	-0.21541	-0.30914	0.2609	0.10743	-0.0010573	0.037048	-0.076872	-0.00088124	-0.0069821	0.0041686
0.15283	0.20583	-0.18304	-0.28468	0.2998	0.11148	0.021969	0.070749	0.032378	0.024455	0.038893	0.0040437
0.14135	0.14642	-0.21454	-0.28985	0.27295	0.11656	-0.011488	-0.059409	-0.031508	-0.0051639	-0.026846	0.0050865
0.147	0.22618	-0.12398	-0.27854	0.28409	0.12182	0.0056577	0.079755	0.090567	0.011309	0.011143	0.0052626
0.12746	0.047119	-0.06439	-0.31368	0.25647	0.1162	-0.019538	-0.17906	0.059587	-0.03514	-0.027624	-0.0056294
0.12781	0.22358	-0.047692	-0.32342	0.26049	0.11397	0.00034227	0.17646	0.016698	-0.0097409	0.0040181	-0.0022215
0.12698	0.12998	-0.063877	-0.33834	0.25916	0.10262	-0.00082795	-0.093598	-0.016185	-0.01492	-0.0013294	-0.01135
0.13735	0.1925	-0.044295	-0.36025	0.25884	0.1114	0.010371	0.062523	0.019581	-0.021909	-0.00031941	0.0087779
0.16299	0.15443	-0.025308	-0.34535	0.27249	0.12463	0.025643	-0.038079	0.018988	0.014895	0.013656	0.013229
0.16504	0.015546	-0.092815	-0.33702	0.27207	0.1284	0.0020429	-0.13888	-0.067507	0.008333	-0.00042583	0.0037702
0.19975	0.16985	-0.22247	-0.24509	0.29506	0.12893	0.034711	0.15431	-0.12965	0.091928	0.022991	0.00052755
0.18822	0.13568	-0.29709	-0.24889	0.31275	0.13112	-0.011529	-0.034176	-0.074621	-0.0037958	0.017691	0.0021957
0.20906	0.21622	-0.22316	-0.20313	0.31409	0.13076	0.02084	0.080543	0.073931	0.045756	0.0013399	-0.00036905
0.1752	0.079205	-0.22841	-0.31696	0.31913	0.10052	-0.033857	-0.13702	-0.0052552	-0.11383	0.0050425	-0.030239
0.12207	-0.054458	-0.24853	-0.29212	0.27909	0.14263	-0.053127	-0.13366	-0.020116	0.024842	-0.040038	0.04211
0.095668	-0.008329	-0.17507	0.3331	0.20786	0.19324	-0.026407	0.046129	0.073464	0.62522	-0.071232	0.050615
0.068389	0.20757	0.017677	0.82633	0.2225	0.42991	-0.027279	0.2159	0.19274	0.49324	0.014637	0.23667
0.12926	0.51327	0.43236	1.8293	0.17015	0.55122	0.060875	0.3057	0.41468	1.003	-0.052347	0.12131
0.14718	0.47905	0.48534	1.7292	0.2975	0.65259	0.017911	-0.034217	0.052979	-0.10014	0.12735	0.10138
0.14628	0.36643	0.47841	1.6779	0.28028	0.60525	-0.00089868	-0.11262	-0.0069234	-0.051348	-0.017214	-0.047343
0.12547	0.082599	0.31743	1.3497	0.32602	0.57418	-0.020807	-0.28383	-0.16099	-0.32816	0.045738	-0.031067
0.094751	0.11594	0.23457	1.1231	0.31002	0.55974	-0.030718	0.033338	-0.082852	-0.2266	-0.016006	-0.014442
0.1035	0.02082	0.26302	1.171	0.30387	0.58359	0.0087512	-0.095118	0.028447	0.047854	-0.0061464	0.023852
0.1246	0.12799	0.2095	1.0066	0.32788	0.572	0.021093	0.10717	-0.053514	-0.1644	0.024009	-0.011589
0.17698	0.0022302	0.23388	0.95392	0.38302	0.55972	0.052379	-0.12576	0.024372	-0.052639	0.055139	-0.012285
0.21715	0.11186	0.17898	0.90141	0.41112	0.50972	0.040179	0.10963	-0.054896	-0.052507	0.028099	-0.049997
0.2316	0.22782	0.14763	0.76225	0.42991	0.44167	0.014445	0.11597	-0.031349	-0.13916	0.018791	-0.06805
0.16607	0.23344	0.078216	0.72376	0.36089	0.36848	-0.065528	0.0056135	-0.069415	-0.038491	-0.069015	-0.073195
0.093106	0.34546	0.0067614	0.51113	0.25594	0.30722	-0.072966	0.11202	-0.071455	-0.21263	-0.10495	-0.061258
0.055732	0.26851	-0.018119	0.43079	0.2318	0.31067	-0.037374	-0.076951	-0.024881	-0.080343	-0.024142	0.003447
0.068774	0.22327	-0.0068942	0.29909	0.22124	0.32061	0.013042	-0.045239	0.011225	-0.13169	-0.01056	0.0099477
0.11155	0.30732	-0.0061607	0.24284	0.29998	0.37949	0.042776	0.08405	0.0007335	-0.056252	0.078743	0.058875
0.1168	0.1479	0.041608	0.25278	0.30876	0.34723	0.0052514	-0.15942	0.047769	0.0099401	0.0087764	-0.032258
0.11346	0.25974	-0.0028035	0.25032	0.31382	0.33386	-0.0033394	0.11184	-0.044412	-0.0024612	0.0050627	-0.013375
0.095445	0.22333	0.026345	0.21523	0.28338	0.27065	-0.018017	-0.036407	0.029148	-0.035088	-0.03044	-0.063206
0.092119	0.16867	-0.00034059	0.16396	0.26116	0.23887	-0.0033262	-0.05466	-0.026686	-0.05127	-0.022216	-0.031776
0.085367	0.33116	0.010138	0.085543	0.24423	0.23441	-0.0067517	0.16249	0.010479	-0.078419	-0.016932	-0.0044611
0.075469	0.067709	0.028633	0.074893	0.22638	0.22336	-0.0098981	-0.26345	0.018495	-0.01065	-0.017855	-0.011058
0.076414	0.28744	-0.011173	0.086943	0.2222	0.22141	0.00094459	0.21973	-0.039806	0.01205	-0.0041721	-0.0019417
0.077974	0.085148	0.032045	0.083304	0.21906	0.22116	0.0015602	-0.20229	0.043219	-0.0036397	-0.003147	-0.00024962
0.096307	0.16125	0.014436	0.072338	0.22898	0.21075	0.018333	0.076102	-0.017609	-0.010966	0.0099204	-0.01041
0.10433	0.18521	0.072196	0.047912	0.23971	0.2262	0.008026	0.023964	0.05776	-0.024425	0.010736	0.015442
0.10683	0.040794	0.11221	0.053386	0.23979	0.22278	0.0025001	-0.14442	0.040016	0.0054731	7.3713e-05	-0.00342
0.093549	0.21404	0.097197	0.018762	0.23044	0.2025	-0.013284	0.17325	-0.015015	-0.034624	-0.0093424	-0.020271
0.067004	0.16435	0.093675	-0.0064611	0.21518	0.17678	-0.026545	-0.049695	-0.0035218	-0.025223	-0.015264	-0.025722
0.046843	0.17668	0.039322	-0.11149	0.19863	0.12125	-0.02016	0.012329	-0.054353	-0.10503	-0.01655	-0.055535
0.032166	0.30813	0.0060423	-0.15216	0.19992	0.10465	-0.014678	0.13145	-0.03328	-0.040665	0.0012892	-0.016601
0.032615	0.078901	0.035054	-0.15695	0.19227	0.092259	0.00044947	-0.22923	0.029012	-0.0047925	-0.0076448	-0.012388
0.042065	0.21616	0.018767	-0.15031	0.19406	0.098587	0.0094499	0.13726	-0.016287	0.0066349	0.0017879	0.0063281
0.048735	0.12383	0.066544	-0.12035	0.19235	0.098819	0.0066701	-0.092325	0.047777	0.029964	-0.0017093	0.00023202
0.05025	0.062777	0.048835	-0.14465	0.19188	0.094575	0.0015148	-0.061055	-0.017709	-0.024297	-0.00046833	-0.0042435
0.049901	0.21623	0.038338	-0.15059	0.18634	0.07393	-0.00034901	0.15345	-0.010497	-0.0059484	-0.0055428	-0.020645
0.034088	0.089929	0.037298	-0.16284	0.17683	0.072822	-0.015813	-0.1263	-0.0010399	-0.012245	-0.0095154	-0.0011076
0.034151	0.22697	0.011297	-0.13882	0.17051	0.070869	6.2953e-05	0.13705	-0.026002	0.024023	-0.0063205	-0.0019534
