onset	duration	trial_type	response_time
8.011918	3.280565	event_stranger_punish	2.502281
8.011918	31.450000	block_stranger_punish	n/a
12.048285	3.260131	event_stranger_punish	2.502204
16.068029	3.266554	event_stranger_punish	2.501526
20.087563	3.270777	event_stranger_punish	2.501915
24.123678	3.265954	event_stranger_neutral	2.501820
28.143291	3.274150	event_stranger_punish	2.501856
32.179462	3.253972	event_stranger_reward	2.501717
36.199097	3.265693	event_stranger_punish	2.501720
49.474873	3.274594	event_stranger_punish	2.501873
49.474873	31.450000	block_computer_punish	n/a
53.511295	3.272776	event_stranger_punish	2.501698
57.547409	3.275045	event_stranger_punish	2.501816
61.583759	3.270584	event_stranger_punish	2.501682
65.619789	3.265190	event_computer_reward	2.501831
69.639839	3.265200	event_computer_reward	2.501556
73.658928	3.265821	event_computer_reward	2.501892
77.678383	3.258498	event_computer_reward	2.501579
88.952950	3.256007	event_stranger_punish	2.502029
88.952950	31.450000	block_stranger_punish	n/a
92.972672	3.261807	event_stranger_punish	2.501846
96.991943	3.280077	event_stranger_neutral	2.501869
101.028374	3.273982	event_stranger_punish	2.501671
105.064705	3.268799	event_stranger_neutral	2.501541
109.100693	3.273757	event_stranger_punish	2.501862
113.136940	3.258374	event_stranger_punish	2.501686
117.156540	3.271493	event_stranger_punish	2.501465
130.449234	3.266175	event_friend_reward	2.501755
130.449234	31.450000	block_friend_reward	n/a
134.468842	3.267365	event_friend_reward	2.501785
138.487930	3.269831	event_friend_reward	2.502121
142.524506	3.267693	event_friend_punish	2.501297
146.544006	3.266020	event_friend_reward	2.501862
150.563705	3.265481	event_friend_reward	2.501724
154.582886	3.272675	event_friend_punish	2.501923
158.619415	3.260284	event_friend_reward	2.501602
171.895325	3.266366	event_friend_reward	2.501526
171.895325	31.450000	block_computer_punish	n/a
175.914963	3.267239	event_computer_neutral	2.501694
179.934372	3.273071	event_computer_neutral	2.501831
183.970627	3.271543	event_computer_neutral	2.501526
188.006821	3.277649	event_computer_neutral	2.501694
192.043045	3.256681	event_computer_neutral	2.501694
196.062622	3.272125	event_computer_neutral	2.501831
200.098755	3.271868	event_computer_neutral	2.501801
211.373505	3.266008	event_computer_neutral	2.501434
211.373505	31.450000	block_computer_reward	n/a
215.392853	3.259389	event_computer_reward	2.501907
219.412476	3.259397	event_computer_reward	2.501907
223.432007	3.268549	event_computer_reward	2.501755
227.451523	3.279438	event_computer_neutral	2.501770
231.487625	3.267777	event_computer_reward	2.501831
235.507141	3.264183	event_computer_reward	2.501404
239.526703	3.262094	event_computer_reward	2.501907
250.801514	3.262053	event_stranger_neutral	2.501633
250.801514	31.450000	block_stranger_reward	n/a
254.820923	3.271213	event_stranger_reward	2.501556
258.856995	3.270769	event_stranger_reward	2.501923
262.893372	3.269021	event_stranger_reward	2.501770
266.929413	3.279545	event_stranger_neutral	2.502075
270.965790	3.256192	event_stranger_reward	2.501831
274.985168	3.264334	event_stranger_reward	2.502014
279.004700	3.280830	event_stranger_reward	2.501923
290.296295	3.272062	event_stranger_punish	2.501434
290.296295	31.450000	block_stranger_punish	n/a
294.332367	3.265552	event_stranger_punish	2.501678
298.351807	3.271666	event_stranger_punish	2.502014
302.388031	3.276008	event_stranger_punish	2.501740
306.424133	3.264336	event_stranger_reward	2.501862
310.443848	3.272881	event_stranger_punish	2.501801
314.479950	3.266891	event_stranger_punish	2.501862
318.499451	3.271904	event_stranger_neutral	2.501831
333.777130	3.276729	event_friend_punish	2.501770
333.777130	31.450000	block_friend_punish	n/a
337.812775	3.274853	event_friend_punish	2.502258
341.849579	3.263874	event_friend_punish	2.501587
345.868683	3.266249	event_friend_neutral	2.501984
