onset	duration	trial_type	response_time
4.020430	3.507000	event_computer_punish	0.784460
4.020430	33.500000	block_computer_punish	n/a
8.292100	3.497400	event_computer_punish	0.448886
12.546000	3.508470	event_computer_reward	0.964710
16.816100	3.523910	event_computer_punish	0.914587
21.102400	3.502130	event_computer_punish	0.480966
25.371600	3.495690	event_computer_punish	0.564937
29.623800	3.520700	event_computer_punish	0.649196
33.910200	3.509630	event_computer_neutral	0.515420
49.719000	3.504540	event_stranger_punish	1.402900
49.719000	33.500000	block_stranger_punish	n/a
54.229300	3.513140	event_stranger_punish	0.745344
58.713400	3.502250	event_stranger_punish	0.547164
63.197500	3.512590	event_stranger_punish	0.432799
67.682500	3.515190	event_stranger_reward	1.017490
72.169400	3.510810	event_stranger_neutral	0.449890
76.654500	3.512530	event_stranger_punish	0.835165
81.140800	3.500830	event_stranger_punish	0.668452
94.667700	3.506590	event_computer_reward	0.885852
94.667700	33.500000	block_computer_reward	n/a
98.940000	3.525370	event_computer_reward	0.899326
103.226000	3.511460	event_computer_punish	0.716137
107.496000	3.514250	event_computer_reward	0.449517
111.766000	3.511130	event_computer_neutral	0.697621
116.036000	3.515150	event_computer_reward	0.831594
120.305000	3.505310	event_computer_reward	0.832022
124.576000	3.518720	event_computer_reward	0.480956
138.385000	3.497720	event_friend_reward	0.865258
138.385000	33.500000	block_friend_reward	n/a
142.862000	3.511360	event_friend_neutral	0.791767
147.358000	3.501310	event_friend_reward	0.681404
151.845000	3.514990	event_friend_reward	0.513468
156.329000	3.508320	event_friend_reward	0.616892
160.815000	3.522440	event_friend_reward	0.767522
165.319000	3.524180	event_friend_reward	0.500637
169.823000	3.524410	event_friend_punish	0.716901
185.648000	3.523790	event_stranger_reward	0.819434
185.648000	33.500000	block_stranger_reward	n/a
190.152000	3.520010	event_stranger_neutral	0.601485
194.640000	3.509220	event_stranger_neutral	0.616334
199.126000	3.509040	event_stranger_reward	0.616918
203.658000	3.512210	event_stranger_reward	0.589378
208.147000	3.525030	event_stranger_reward	0.718605
212.652000	3.502020	event_stranger_reward	0.751483
217.120000	3.506790	event_stranger_reward	0.601744
228.919000	3.504860	event_friend_punish	0.829410
228.919000	33.500000	block_friend_punish	n/a
233.401000	3.529990	event_friend_punish	0.733915
237.904000	3.515540	event_friend_punish	0.482925
242.392000	3.504190	event_friend_punish	1.249560
246.878000	4.499290	event_friend_punish	0.382311
252.346000	3.503180	event_friend_neutral	0.518862
256.830000	3.509880	event_friend_punish	0.520344
261.320000	3.522500	event_friend_reward	1.267510
277.137000	3.497390	event_friend_reward	0.961630
277.137000	33.500000	block_friend_reward	n/a
281.615000	3.528940	event_friend_neutral	0.686823
286.117000	3.510920	event_friend_reward	0.554488
290.604000	3.518950	event_friend_reward	0.420621
295.093000	3.510360	event_friend_punish	0.618423
299.580000	3.513200	event_friend_reward	0.650900
304.065000	3.513400	event_friend_reward	0.469684
308.549000	3.522390	event_friend_reward	0.372875
320.375000	3.506580	event_stranger_reward	0.838903
320.375000	33.500000	block_stranger_reward	n/a
324.843000	3.504430	event_stranger_reward	0.706332
329.315000	3.510070	event_stranger_reward	0.969801
333.803000	3.509820	event_stranger_reward	0.485468
338.288000	3.516890	event_stranger_reward	0.687971
342.775000	4.528270	event_stranger_reward	0.587240
348.277000	3.504690	event_stranger_neutral	0.488808
352.746000	3.504340	event_stranger_neutral	0.706209
364.531000	3.515900	event_friend_reward	1.396300
364.531000	33.500000	block_friend_punish	n/a
369.024000	3.523850	event_friend_neutral	0.490355
373.514000	3.518490	event_friend_punish	0.736150
377.994000	3.503640	event_friend_punish	0.575636
382.517000	3.513590	event_friend_punish	0.473993
387.007000	3.507420	event_friend_punish	0.519831
391.495000	3.509850	event_friend_punish	0.617951
395.983000	3.524020	event_friend_punish	0.617758
