onset	duration	trial_type	response_time	Offer
3.996570	3.518640	event_reject_computer_unfair	1.643820	1
3.996570	33.500000	block_computer_unfair	n/a	n/a
8.282430	3.509120	event_reject_computer_unfair	1.443640	1
12.558300	3.515280	event_reject_computer_unfair	1.104120	4
16.841300	3.518700	event_reject_computer_unfair	1.508000	4
21.101100	3.517420	event_reject_computer_unfair	1.417680	3
25.386000	3.516620	event_accept_computer_unfair	1.653800	9
29.667500	3.520620	event_reject_computer_unfair	1.873720	5
33.948800	3.515450	event_reject_computer_unfair	1.713760	1
49.482700	3.527160	event_reject_ingroup_unfair	1.257150	2
49.482700	33.500000	block_ingroup_unfair	n/a	n/a
53.777600	3.509390	event_reject_ingroup_unfair	1.831360	6
58.040400	3.516190	event_reject_ingroup_unfair	1.621550	2
62.324100	3.510910	event_reject_ingroup_unfair	1.841070	1
66.605100	3.507690	event_accept_ingroup_unfair	1.646370	7
70.876600	3.523770	event_reject_ingroup_unfair	1.578120	1
75.163500	3.518450	event_reject_ingroup_unfair	1.327940	3
79.449400	3.506620	event_reject_ingroup_unfair	2.329070	4
94.966800	3.525520	event_reject_computer_fair	2.971670	5
94.966800	33.500000	block_computer_fair	n/a	n/a
99.259900	3.503530	event_accept_computer_fair	1.497970	7
103.528000	3.510710	event_accept_computer_fair	1.399690	8
107.808000	3.526030	event_accept_computer_fair	1.723800	8
112.087000	3.521940	event_accept_computer_fair	1.497300	9
116.377000	3.523730	event_accept_computer_fair	1.692700	10
120.666000	3.529320	event_reject_computer_fair	1.339470	1
124.952000	3.506340	event_accept_computer_fair	1.407100	10
140.468000	3.511040	event_reject_ingroup_unfair	1.602260	3
140.468000	33.500000	block_ingroup_unfair	n/a	n/a
144.746000	3.512190	event_reject_ingroup_unfair	1.744220	4
149.017000	3.508850	event_reject_ingroup_unfair	1.826670	4
153.293000	3.515230	event_reject_ingroup_unfair	1.687430	1
157.566000	3.505340	event_accept_ingroup_unfair	1.784120	10
161.826000	3.503690	event_reject_ingroup_unfair	2.076230	4
166.098000	3.511870	event_accept_ingroup_unfair	2.158210	6
170.378000	3.518560	event_reject_ingroup_unfair	1.447330	1
181.903000	3.503170	event_accept_ingroup_fair	1.881150	7
181.903000	33.500000	block_ingroup_fair	n/a	n/a
186.160000	3.522780	event_accept_ingroup_fair	1.526910	10
190.453000	3.526000	event_accept_ingroup_fair	1.970010	7
194.741000	3.529590	event_accept_ingroup_fair	1.700360	7
199.027000	3.511100	event_accept_ingroup_fair	2.868940	7
203.306000	3.522570	event_accept_ingroup_fair	2.010510	7
207.591000	3.512740	event_reject_ingroup_fair	1.543350	4
211.874000	3.502330	event_reject_ingroup_fair	1.497100	5
223.373000	3.512760	event_accept_computer_unfair	2.156580	7
223.373000	33.500000	block_computer_unfair	n/a	n/a
227.648000	3.509680	event_reject_computer_unfair	1.417810	3
231.921000	3.518720	event_reject_computer_unfair	1.431950	3
236.207000	3.511410	event_reject_computer_unfair	1.731670	6
240.488000	3.508090	event_reject_computer_unfair	1.386930	1
244.751000	3.514180	event_reject_computer_unfair	1.911530	2
249.018000	3.509050	event_reject_computer_unfair	1.863120	4
253.295000	3.511830	event_reject_computer_unfair	1.823950	4
264.816000	3.504530	event_accept_outgroup_fair	2.059200	7
264.816000	33.500000	block_outgroup_fair	n/a	n/a
269.089000	3.531980	event_reject_outgroup_fair	2.557400	7
273.388000	3.518060	event_accept_outgroup_fair	1.611180	7
277.669000	3.505400	event_accept_outgroup_fair	1.766060	8
281.939000	3.507000	event_accept_outgroup_fair	1.681690	9
286.214000	3.515060	event_reject_outgroup_fair	1.542670	2
290.497000	3.515290	event_accept_outgroup_fair	1.562920	10
294.777000	3.513450	event_reject_outgroup_fair	1.553470	6
308.286000	3.507400	event_reject_outgroup_unfair	1.737000	2
308.286000	33.500000	block_outgroup_unfair	n/a	n/a
312.557000	3.513590	event_reject_outgroup_unfair	1.718600	1
316.840000	3.516630	event_accept_outgroup_unfair	1.572580	8
321.115000	3.511910	event_reject_outgroup_unfair	1.467860	2
325.384000	3.503160	event_reject_outgroup_unfair	1.750970	1
329.654000	3.507400	event_reject_outgroup_unfair	1.851540	4
333.928000	3.515430	event_reject_outgroup_unfair	1.512630	6
338.211000	3.528190	event_reject_outgroup_unfair	1.550150	3
351.749000	3.509370	event_accept_computer_fair	1.422290	7
351.749000	33.500000	block_computer_fair	n/a	n/a
356.011000	3.515280	event_accept_computer_fair	1.595290	8
360.294000	3.515310	event_reject_computer_fair	1.431910	4
364.576000	3.516360	event_accept_computer_fair	1.303030	10
368.859000	3.527290	event_reject_computer_fair	1.691450	6
373.136000	3.529870	event_accept_computer_fair	1.882270	8
377.436000	3.529240	event_accept_computer_fair	1.753770	8
381.722000	3.500890	event_accept_computer_fair	1.703030	8
