Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,1,1,5.000000e-01,4
2,8,0,2,1,2.500000e+00,2
3,2,0,1,1,2.500000e+00,4
4,4,8,1,0,6.500000e+00,4
5,4,0,3,0,5.000000e-01,2
6,0,2,2,0,2.500000e+00,2
7,4,2,2,0,5.000000e-01,6
8,2,8,1,1,5.000000e-01,10
9,2,4,1,0,2.500000e+00,2
10,8,0,3,0,5.000000e-01,8
11,4,0,2,1,5.000000e-01,6
12,2,8,2,0,5.000000e-01,2
13,2,8,3,1,5.000000e-01,2
14,2,0,3,1,5.000000e-01,2
15,4,8,1,1,4.500000e+00,2
16,2,0,1,0,2.500000e+00,4
17,4,0,1,1,2.500000e+00,2
18,4,0,2,0,6.500000e+00,2
19,0,2,2,1,5.000000e-01,6
20,8,0,1,1,2.500000e+00,4
21,8,2,1,0,2.500000e+00,8
22,4,0,3,1,5.000000e-01,6
23,4,0,1,0,2.500000e+00,2
24,0,8,1,0,5.000000e-01,4
25,2,8,3,0,5.000000e-01,4
26,8,4,2,1,4.500000e+00,2
27,2,4,3,1,4.500000e+00,2
28,8,2,2,1,4.500000e+00,2
29,4,8,3,0,5.000000e-01,4
30,2,4,2,1,4.500000e+00,4
31,2,0,3,0,5.000000e-01,2
32,8,4,3,1,4.500000e+00,2
33,8,0,2,0,5.000000e-01,2
34,2,4,3,0,5.000000e-01,4
35,0,8,3,1,5.000000e-01,6
36,8,4,2,0,2.500000e+00,2
